"pwsid","category","percent_income","annual_cost","percent_pays_more"
"CA0310002","inside",8,1999,18.1
"CA0310002","inside",9,1999,15.6
"CA0310002","inside",10,1999,14.5
"CA0310002","inside",11,1999,11.3
"CA0310002","inside",12,1999,9.6
"CA0310002","inside",13,1999,7.8
"CA0310002","inside",14,1999,6.7
"CA0310002","inside",15,1999,6.7
"CA0310002","inside",16,1999,5.7
"CA0310002","inside",17,1999,5.7
"CA0310002","inside",18,1999,5
"CA0310002","inside",19,1999,5
"CA0310002","inside",20,1999,4.6
"CA0310003","inside",0,1999,100
"CA0310003","inside",1,1999,95
"CA0310003","inside",2,1999,77.5
"CA0310003","inside",3,1999,58.2
"CA0310003","inside",4,1999,43.5
"CA0310003","inside",5,1999,37.5
"CA0310003","inside",6,1999,33
"CA0310003","inside",7,1999,28.4
"CA0310003","inside",8,1999,23.2
"CA0310003","inside",9,1999,18.9
"CA0310003","inside",10,1999,16.3
"CA0310003","inside",11,1999,14.8
"CA0310003","inside",12,1999,13.3
"CA0310003","inside",13,1999,12
"CA0310003","inside",14,1999,10.3
"CA0310003","inside",15,1999,8.9
"CA0310003","inside",16,1999,8.5
"CA0310003","inside",17,1999,8
"CA0310003","inside",18,1999,6.8
"CA0310003","inside",19,1999,5.8
"CA0310003","inside",20,1999,5.4
"CA0310005","inside",0,978,100
"CA0310005","inside",1,978,60.1
"CA0310005","inside",2,978,35.4
"CA0310005","inside",3,978,21.4
"CA0310005","inside",4,978,15
"CA0310005","inside",5,978,12.3
"CA0310005","inside",6,978,6.7
"CA0310005","inside",7,978,4.7
"CA0310005","inside",8,978,3.4
"CA0310005","inside",9,978,2.2
"CA0310005","inside",10,978,1.5
"CA0310005","inside",11,978,1.2
"CA0310005","inside",12,978,0.8
"CA0310005","inside",13,978,0.8
"CA0310005","inside",14,978,0.8
"CA0310005","inside",15,978,0.8
"CA0310005","inside",16,978,0.5
"CA0310005","inside",17,978,0.5
"CA0310005","inside",18,978,0.5
"CA0310005","inside",19,978,0.2
"CA0310005","inside",20,978,0.2
"CA0310012","inside",0,1999,100
"CA0310012","inside",1,1999,94.9
"CA0310012","inside",2,1999,72.8
"CA0310012","inside",3,1999,49.4
"CA0310012","inside",4,1999,40.8
"CA0310012","inside",5,1999,32.5
"CA0310012","inside",6,1999,28.8
"CA0310012","inside",7,1999,21.8
"CA0310012","inside",8,1999,16.5
"CA0310012","inside",9,1999,14
"CA0310012","inside",10,1999,11.8
"CA0310012","inside",11,1999,9.7
"CA0310012","inside",12,1999,7.8
"CA0310012","inside",13,1999,7.1
"CA0310012","inside",14,1999,6.3
"CA0310012","inside",15,1999,6.2
"CA0310012","inside",16,1999,5.7
"CA0310012","inside",17,1999,5.3
"CA0310012","inside",18,1999,4.9
"CA0310012","inside",19,1999,4.8
"CA0310012","inside",20,1999,4.6
"CA0410001","inside",0,1553,100
"CA0410001","inside",1,1553,90.6
"CA0410001","inside",2,1553,71.9
"CA0410001","inside",3,1553,42.7
"CA0410001","inside",4,1553,30.2
"CA0410001","inside",5,1553,22.9
"CA0410001","inside",6,1553,15.6
"CA0410001","inside",7,1553,13.5
"CA0410001","inside",8,1553,8.3
"CA0410001","inside",9,1553,6.2
"CA0410001","inside",10,1553,4.2
"CA0410001","inside",11,1553,2.1
"CA0410001","inside",12,1553,1
"CA0410001","inside",13,1553,1
"CA0410001","inside",14,1553,0
"CA0410001","inside",15,1553,0
"CA0410001","inside",16,1553,0
"CA0410001","inside",17,1553,0
"CA0410001","inside",18,1553,0
"CA0410001","inside",19,1553,0
"CA0410001","inside",20,1553,0
"CA0410002","inside",0,537,100
"CA0410002","inside",1,537,52.8
"CA0410002","inside",2,537,29.4
"CA0410002","inside",3,537,20.2
"CA0410002","inside",4,537,14.4
"CA0410002","inside",5,537,10.5
"CA0410002","inside",6,537,8.5
"CA0410002","inside",7,537,7.3
"CA0410002","inside",8,537,6.3
"CA0410002","inside",9,537,5.7
"CA0410002","inside",10,537,5.1
"CA0410002","inside",11,537,4.7
"CA0410002","inside",12,537,4.2
"CA0410002","inside",13,537,3.9
"CA0410002","inside",14,537,3.6
"CA0410002","inside",15,537,3.4
"CA0410002","inside",16,537,3.2
"CA0410002","inside",17,537,3
"CA0410002","inside",18,537,2.8
"CA0410002","inside",19,537,2.7
"CA0410002","inside",20,537,2.6
"CA0410005","inside",0,1001,100
"CA0410005","inside",1,1001,93.9
"CA0410005","inside",2,1001,71.8
"CA0410005","inside",3,1001,55.4
"CA0410005","inside",4,1001,40
"CA0410005","inside",5,1001,30.1
"CA0410005","inside",6,1001,21.2
"CA0410005","inside",7,1001,15.8
"CA0410005","inside",8,1001,11.8
"CA0410005","inside",9,1001,8.9
"CA0410005","inside",10,1001,6.4
"CA0410005","inside",11,1001,5.5
"CA0410005","inside",12,1001,5
"CA0410005","inside",13,1001,4.7
"CA0410005","inside",14,1001,4.4
"CA0410005","inside",15,1001,4
"CA0410005","inside",16,1001,3.8
"CA0410005","inside",17,1001,3.5
"CA0410005","inside",18,1001,3.3
"CA0410005","inside",19,1001,3
"CA0410005","inside",20,1001,2.9
"CA0410007","inside",0,988,100
"CA0410007","inside",1,988,81.3
"CA0410007","inside",2,988,49.1
"CA0410007","inside",3,988,36.5
"CA0410007","inside",4,988,27.2
"CA0410007","inside",5,988,21
"CA0410007","inside",6,988,17.1
"CA0410007","inside",7,988,14.4
"CA0410007","inside",8,988,11.8
"CA0410007","inside",9,988,9.9
"CA0410007","inside",10,988,8
"CA0410007","inside",11,988,7
"CA0410007","inside",12,988,6.4
"CA0410007","inside",13,988,5.9
"CA0410007","inside",14,988,5.5
"CA0410007","inside",15,988,5
"CA0410007","inside",16,988,4.7
"CA0410007","inside",17,988,4.4
"CA0410007","inside",18,988,4.2
"CA0410007","inside",19,988,4.1
"CA0410007","inside",20,988,3.8
"CA0410009","inside",0,1118,100
"CA0410009","inside",1,1118,93.3
"CA0410009","inside",2,1118,51.7
"CA0410009","inside",3,1118,37.1
"CA0410009","inside",4,1118,24.7
"CA0410009","inside",5,1118,20.2
"CA0410009","inside",6,1118,16.9
"CA0410009","inside",7,1118,16.9
"CA0410009","inside",8,1118,14.6
"CA0410009","inside",9,1118,11.2
"CA0410009","inside",10,1118,5.6
"CA0410009","inside",11,1118,4.5
"CA0410009","inside",12,1118,3.4
"CA0410009","inside",13,1118,2.2
"CA0410009","inside",14,1118,2.2
"CA0410009","inside",15,1118,2.2
"CA0410009","inside",16,1118,2.2
"CA0410009","inside",17,1118,2.2
"CA0410009","inside",18,1118,1.1
"CA0410009","inside",19,1118,1.1
"CA0410009","inside",20,1118,1.1
"CA0410011","inside",0,1022,100
"CA0410011","inside",1,1022,84.5
"CA0410011","inside",2,1022,43
"CA0410011","inside",3,1022,26.1
"CA0410011","inside",4,1022,18.8
"CA0410011","inside",5,1022,15.3
"CA0410011","inside",6,1022,11.1
"CA0410011","inside",7,1022,7.6
"CA0410011","inside",8,1022,5.5
"CA0410011","inside",9,1022,4.1
"CA0410011","inside",10,1022,2.4
"CA0410011","inside",11,1022,1.8
"CA0410011","inside",12,1022,1.7
"CA0410011","inside",13,1022,1.7
"CA0410011","inside",14,1022,1.4
"CA0410011","inside",15,1022,1.2
"CA0410011","inside",16,1022,0.9
"CA0410011","inside",17,1022,0.8
"CA0410011","inside",18,1022,0.7
"CA0410011","inside",19,1022,0.6
"CA0410011","inside",20,1022,0.5
"CA0510001","inside",0,1757,100
"CA0510001","inside",1,1757,91.6
"CA0510001","inside",2,1757,79.2
"CA0510001","inside",3,1757,61.4
"CA0510001","inside",4,1757,40.8
"CA0510001","inside",5,1757,32.4
"CA0510001","inside",6,1757,22.8
"CA0510001","inside",7,1757,20.3
"CA0510001","inside",8,1757,16.6
"CA0510001","inside",9,1757,14.6
"CA0510001","inside",10,1757,11.6
"CA0510001","inside",11,1757,10.6
"CA0510001","inside",12,1757,8.2
"CA0510001","inside",13,1757,7.2
"CA0510001","inside",14,1757,5.4
"CA0510001","inside",15,1757,4.5
"CA0510001","inside",16,1757,4
"CA0510001","inside",17,1757,3.2
"CA0510001","inside",18,1757,3
"CA0510001","inside",19,1757,3
"CA0510001","inside",20,1757,2.7
"CA0510002","inside",0,1520,100
"CA0510002","inside",1,1520,93.3
"CA0510002","inside",2,1520,73.7
"CA0510002","inside",3,1520,60.5
"CA0510002","inside",4,1520,46
"CA0510002","inside",5,1520,33.7
"CA0510002","inside",6,1520,21
"CA0510002","inside",7,1520,17.5
"CA0510002","inside",8,1520,16.6
"CA0510002","inside",9,1520,15.7
"CA0510002","inside",10,1520,14.9
"CA0510002","inside",11,1520,14.4
"CA0510002","inside",12,1520,13.8
"CA0510002","inside",13,1520,13.4
"CA0510002","inside",14,1520,13.2
"CA0510002","inside",15,1520,13
"CA0510002","inside",16,1520,11.7
"CA0510002","inside",17,1520,11.1
"CA0510002","inside",18,1520,10.5
"CA0510002","inside",19,1520,9.9
"CA0510002","inside",20,1520,9.5
"CA0510006","inside",0,1980,100
"CA0510006","inside",1,1980,96.2
"CA0510006","inside",2,1980,67.1
"CA0510006","inside",3,1980,49.1
"CA0510006","inside",4,1980,32.2
"CA0510006","inside",5,1980,24.1
"CA0510006","inside",6,1980,16
"CA0510006","inside",7,1980,13.4
"CA0510006","inside",8,1980,11.8
"CA0510006","inside",9,1980,10.1
"CA0510006","inside",10,1980,8.8
"CA0510006","inside",11,1980,7.5
"CA0510006","inside",12,1980,5.2
"CA0510006","inside",13,1980,4.1
"CA0510006","inside",14,1980,3.2
"CA0510006","inside",15,1980,2.7
"CA0510006","inside",16,1980,1.8
"CA0510006","inside",17,1980,1.4
"CA0510006","inside",18,1980,0.6
"CA0510006","inside",19,1980,0.2
"CA0510006","inside",20,1980,0.1
"CA0510016","inside",0,1982,100
"CA0510016","inside",1,1982,93.2
"CA0510016","inside",2,1982,78.1
"CA0510016","inside",3,1982,61.6
"CA0510016","inside",4,1982,45.2
"CA0510016","inside",5,1982,37
"CA0510016","inside",6,1982,27.4
"CA0510016","inside",7,1982,16.4
"CA0510016","inside",8,1982,9.6
"CA0510016","inside",9,1982,6.8
"CA0510016","inside",10,1982,6.8
"CA0510016","inside",11,1982,5.5
"CA0510016","inside",12,1982,2.7
"CA0510016","inside",13,1982,2.7
"CA0510016","inside",14,1982,2.7
"CA0510016","inside",15,1982,2.7
"CA0510016","inside",16,1982,2.7
"CA0510016","inside",17,1982,2.7
"CA0510016","inside",18,1982,2.7
"CA0510016","inside",19,1982,2.7
"CA0510016","inside",20,1982,2.7
"CA0610004","inside",0,1279,100
"CA0610004","inside",1,1279,90.6
"CA0610004","inside",2,1279,59.6
"CA0610004","inside",3,1279,42.4
"CA0610004","inside",4,1279,28.6
"CA0610004","inside",5,1279,23.5
"CA0610004","inside",6,1279,19.8
"CA0610004","inside",7,1279,16.4
"CA0610004","inside",8,1279,15.4
"CA0610004","inside",9,1279,12.2
"CA0610004","inside",10,1279,9.4
"CA0610004","inside",11,1279,7.1
"CA0610004","inside",12,1279,5.6
"CA0610004","inside",13,1279,4.6
"CA0610004","inside",14,1279,4.3
"CA0610004","inside",15,1279,4
"CA0610004","inside",16,1279,3.7
"CA0610004","inside",17,1279,3.5
"CA0610004","inside",18,1279,3.3
"CA0610004","inside",19,1279,3.3
"CA0610004","inside",20,1279,3.2
"CA0710001","inside",0,652,100
"CA0710001","inside",1,652,43.5
"CA0710001","inside",2,652,21.1
"CA0710001","inside",3,652,12.8
"CA0710001","inside",4,652,8.8
"CA0710001","inside",5,652,6.5
"CA0710001","inside",6,652,5
"CA0710001","inside",7,652,4.2
"CA0710001","inside",8,652,3.7
"CA0710001","inside",9,652,3.3
"CA0710001","inside",10,652,2.9
"CA0710001","inside",11,652,2.7
"CA0710001","inside",12,652,2.5
"CA0710001","inside",13,652,2.3
"CA0710001","inside",14,652,2.1
"CA0710001","inside",15,652,1.9
"CA0710001","inside",16,652,1.9
"CA0710001","inside",17,652,1.7
"CA0710001","inside",18,652,1.6
"CA0710001","inside",19,652,1.5
"CA0710001","inside",20,652,1.4
"CA0710002","inside",0,1183,100
"CA0710002","inside",1,1183,81.8
"CA0710002","inside",2,1183,46.7
"CA0710002","inside",3,1183,29.5
"CA0710002","inside",4,1183,19.9
"CA0710002","inside",5,1183,12.7
"CA0710002","inside",6,1183,8
"CA0710002","inside",7,1183,7
"CA0710002","inside",8,1183,6
"CA0710002","inside",9,1183,5.1
"CA0710002","inside",10,1183,4.4
"CA0710002","inside",11,1183,3.9
"CA0710002","inside",12,1183,3.5
"CA0710002","inside",13,1183,3.2
"CA0710002","inside",14,1183,3
"CA0710002","inside",15,1183,2.8
"CA0710002","inside",16,1183,2.6
"CA0710002","inside",17,1183,2.5
"CA0710002","inside",18,1183,2.4
"CA0710002","inside",19,1183,2.3
"CA0710002","inside",20,1183,2.2
"CA0710003","inside",0,1134,100
"CA0710003","inside",1,1134,61.4
"CA0710003","inside",2,1134,30.5
"CA0710003","inside",3,1134,19.8
"CA0710003","inside",4,1134,14.1
"CA0710003","inside",5,1134,10.8
"CA0710003","inside",6,1134,8.6
"CA0710003","inside",7,1134,7.3
"CA0710003","inside",8,1134,6.2
"CA0710003","inside",9,1134,5.3
"CA0710003","inside",10,1134,4.5
"CA0710003","inside",11,1134,3.9
"CA0710003","inside",12,1134,3.5
"CA0710003","inside",13,1134,3.2
"CA0710003","inside",14,1134,3
"CA0710003","inside",15,1134,2.7
"CA0710003","inside",16,1134,2.5
"CA0710003","inside",17,1134,2.4
"CA0710003","inside",18,1134,2.2
"CA0710003","inside",19,1134,2.1
"CA0710003","inside",20,1134,2
"CA0710004","inside",0,1074,100
"CA0710004","inside",1,1074,51
"CA0710004","inside",2,1074,25.4
"CA0710004","inside",3,1074,14.9
"CA0710004","inside",4,1074,10.9
"CA0710004","inside",5,1074,8.1
"CA0710004","inside",6,1074,6.3
"CA0710004","inside",7,1074,4.8
"CA0710004","inside",8,1074,3.9
"CA0710004","inside",9,1074,3.3
"CA0710004","inside",10,1074,2.7
"CA0710004","inside",11,1074,2.4
"CA0710004","inside",12,1074,2.2
"CA0710004","inside",13,1074,2
"CA0710004","inside",14,1074,1.9
"CA0710004","inside",15,1074,1.8
"CA0710004","inside",16,1074,1.7
"CA0710004","inside",17,1074,1.6
"CA0710004","inside",18,1074,1.5
"CA0710004","inside",19,1074,1.4
"CA0710004","inside",20,1074,1.4
"CA0710006","inside",0,1430,100
"CA0710006","inside",1,1430,68.8
"CA0710006","inside",2,1430,31.4
"CA0710006","inside",3,1430,20.1
"CA0710006","inside",4,1430,16.1
"CA0710006","inside",5,1430,12.7
"CA0710006","inside",6,1430,10.2
"CA0710006","inside",7,1430,8
"CA0710006","inside",8,1430,6.6
"CA0710006","inside",9,1430,5.8
"CA0710006","inside",10,1430,5.1
"CA0710006","inside",11,1430,4.3
"CA0710006","inside",12,1430,3.7
"CA0710006","inside",13,1430,3.1
"CA0710006","inside",14,1430,2.7
"CA0710006","inside",15,1430,2.5
"CA0710006","inside",16,1430,2.3
"CA0710006","inside",17,1430,2.2
"CA0710006","inside",18,1430,2.1
"CA0710006","inside",19,1430,2
"CA0710006","inside",20,1430,1.9
"CA0710007","inside",0,1251,100
"CA0710007","inside",1,1251,59.3
"CA0710007","inside",2,1251,29
"CA0710007","inside",3,1251,18.4
"CA0710007","inside",4,1251,14.9
"CA0710007","inside",5,1251,12.3
"CA0710007","inside",6,1251,9.4
"CA0710007","inside",7,1251,7.7
"CA0710007","inside",8,1251,6.7
"CA0710007","inside",9,1251,5.7
"CA0710007","inside",10,1251,4.8
"CA0710007","inside",11,1251,4.2
"CA0710007","inside",12,1251,3.7
"CA0710007","inside",13,1251,3.3
"CA0710007","inside",14,1251,3
"CA0710007","inside",15,1251,2.7
"CA0710007","inside",16,1251,2.6
"CA0710007","inside",17,1251,2.4
"CA0710007","inside",18,1251,2.3
"CA0710007","inside",19,1251,2.1
"CA0710007","inside",20,1251,2
"CA0710009","inside",0,1390,100
"CA0710009","inside",1,1390,54.3
"CA0710009","inside",2,1390,21.7
"CA0710009","inside",3,1390,14.1
"CA0710009","inside",4,1390,10.2
"CA0710009","inside",5,1390,7
"CA0710009","inside",6,1390,4.8
"CA0710009","inside",7,1390,3.3
"CA0710009","inside",8,1390,3
"CA0710009","inside",9,1390,2.7
"CA0710009","inside",10,1390,2.5
"CA0710009","inside",11,1390,2.4
"CA0710009","inside",12,1390,2.2
"CA0710009","inside",13,1390,2
"CA0710009","inside",14,1390,1.8
"CA0710009","inside",15,1390,1.7
"CA0710009","inside",16,1390,1.6
"CA0710009","inside",17,1390,1.6
"CA0710009","inside",18,1390,1.5
"CA0710009","inside",19,1390,1.3
"CA0710009","inside",20,1390,1.3
"CA0810001","inside",0,1140,100
"CA0810001","inside",1,1140,90.6
"CA0810001","inside",2,1140,65.6
"CA0810001","inside",3,1140,51.3
"CA0810001","inside",4,1140,37.5
"CA0810001","inside",5,1140,30
"CA0810001","inside",6,1140,24.4
"CA0810001","inside",7,1140,19.6
"CA0810001","inside",8,1140,15.6
"CA0810001","inside",9,1140,13.1
"CA0810001","inside",10,1140,10.8
"CA0810001","inside",11,1140,8.8
"CA0810001","inside",12,1140,7.5
"CA0810001","inside",13,1140,7.1
"CA0810001","inside",14,1140,6.6
"CA0810001","inside",15,1140,6
"CA0810001","inside",16,1140,5.7
"CA0810001","inside",17,1140,5.3
"CA0810001","inside",18,1140,5.1
"CA0810001","inside",19,1140,4.9
"CA0810001","inside",20,1140,4.8
"CA0910002","inside",0,1162,100
"CA0910002","inside",1,1162,79
"CA0910002","inside",2,1162,51
"CA0910002","inside",3,1162,36
"CA0910002","inside",4,1162,25.7
"CA0910002","inside",5,1162,19.3
"CA0910002","inside",6,1162,15.3
"CA0910002","inside",7,1162,12
"CA0910002","inside",8,1162,9.5
"CA0910002","inside",9,1162,7.7
"CA0910002","inside",10,1162,6.2
"CA0910002","inside",11,1162,5.1
"CA0910002","inside",12,1162,4.3
"CA0910002","inside",13,1162,4
"CA0910002","inside",14,1162,3.7
"CA0910002","inside",15,1162,3.4
"CA0910002","inside",16,1162,3.2
"CA0910002","inside",17,1162,3
"CA0910002","inside",18,1162,2.8
"CA0910002","inside",19,1162,2.7
"CA0910002","inside",20,1162,2.6
"CA0910003","inside",0,1630,100
"CA0910003","inside",1,1630,91.3
"CA0910003","inside",2,1630,63.6
"CA0910003","inside",3,1630,43.3
"CA0910003","inside",4,1630,34.9
"CA0910003","inside",5,1630,24.1
"CA0910003","inside",6,1630,21.2
"CA0910003","inside",7,1630,18.8
"CA0910003","inside",8,1630,17.2
"CA0910003","inside",9,1630,15.1
"CA0910003","inside",10,1630,14.1
"CA0910003","inside",11,1630,13.3
"CA0910003","inside",12,1630,11.9
"CA0910003","inside",13,1630,10.6
"CA0910003","inside",14,1630,10
"CA0910003","inside",15,1630,9.3
"CA0910003","inside",16,1630,8.7
"CA0910003","inside",17,1630,7.7
"CA0910003","inside",18,1630,7.3
"CA0910003","inside",19,1630,7
"CA0910003","inside",20,1630,6.9
"CA0910013","inside",0,1231,100
"CA0910013","inside",1,1231,77.1
"CA0910013","inside",2,1231,39.2
"CA0910013","inside",3,1231,25.6
"CA0910013","inside",4,1231,18.1
"CA0910013","inside",5,1231,14.5
"CA0910013","inside",6,1231,12.2
"CA0910013","inside",7,1231,10.5
"CA0910013","inside",8,1231,9.6
"CA0910013","inside",9,1231,8.6
"CA0910013","inside",10,1231,7.5
"CA0910013","inside",11,1231,6.8
"CA0910013","inside",12,1231,6.1
"CA0910013","inside",13,1231,5.7
"CA0910013","inside",14,1231,5.2
"CA0910013","inside",15,1231,4.9
"CA0910013","inside",16,1231,4.4
"CA0910013","inside",17,1231,4.1
"CA0910013","inside",18,1231,3.9
"CA0910013","inside",19,1231,3.7
"CA0910013","inside",20,1231,3.5
