"pwsid","category","percent_income","annual_cost","percent_pays_more"
"CA0310005","inside",16,1665,1.9
"CA0310005","inside",17,1665,1.5
"CA0310005","inside",18,1665,1.4
"CA0310005","inside",19,1665,1.2
"CA0310005","inside",20,1665,1
"CA0310012","inside",0,2351,100
"CA0310012","inside",1,2351,98.8
"CA0310012","inside",2,2351,81.5
"CA0310012","inside",3,2351,57.9
"CA0310012","inside",4,2351,44.9
"CA0310012","inside",5,2351,39.3
"CA0310012","inside",6,2351,32.1
"CA0310012","inside",7,2351,28.9
"CA0310012","inside",8,2351,23.4
"CA0310012","inside",9,2351,18
"CA0310012","inside",10,2351,15.1
"CA0310012","inside",11,2351,13.2
"CA0310012","inside",12,2351,11.1
"CA0310012","inside",13,2351,9.5
"CA0310012","inside",14,2351,7.9
"CA0310012","inside",15,2351,7.2
"CA0310012","inside",16,2351,6.6
"CA0310012","inside",17,2351,6.3
"CA0310012","inside",18,2351,6.1
"CA0310012","inside",19,2351,5.7
"CA0310012","inside",20,2351,5.3
"CA0410001","inside",0,1553,100
"CA0410001","inside",1,1553,90.6
"CA0410001","inside",2,1553,71.9
"CA0410001","inside",3,1553,42.7
"CA0410001","inside",4,1553,30.2
"CA0410001","inside",5,1553,22.9
"CA0410001","inside",6,1553,15.6
"CA0410001","inside",7,1553,13.5
"CA0410001","inside",8,1553,8.3
"CA0410001","inside",9,1553,6.2
"CA0410001","inside",10,1553,4.2
"CA0410001","inside",11,1553,2.1
"CA0410001","inside",12,1553,1
"CA0410001","inside",13,1553,1
"CA0410001","inside",14,1553,0
"CA0410001","inside",15,1553,0
"CA0410001","inside",16,1553,0
"CA0410001","inside",17,1553,0
"CA0410001","inside",18,1553,0
"CA0410001","inside",19,1553,0
"CA0410001","inside",20,1553,0
"CA0410002","inside",0,775,100
"CA0410002","inside",1,775,67.4
"CA0410002","inside",2,775,40.6
"CA0410002","inside",3,775,28.5
"CA0410002","inside",4,775,21.9
"CA0410002","inside",5,775,17.4
"CA0410002","inside",6,775,13.6
"CA0410002","inside",7,775,11
"CA0410002","inside",8,775,9.2
"CA0410002","inside",9,775,8.2
"CA0410002","inside",10,775,7.4
"CA0410002","inside",11,775,6.7
"CA0410002","inside",12,775,6.1
"CA0410002","inside",13,775,5.7
"CA0410002","inside",14,775,5.2
"CA0410002","inside",15,775,4.9
"CA0410002","inside",16,775,4.6
"CA0410002","inside",17,775,4.3
"CA0410002","inside",18,775,4.1
"CA0410002","inside",19,775,3.8
"CA0410002","inside",20,775,3.7
"CA0410005","inside",0,1478,100
"CA0410005","inside",1,1478,98
"CA0410005","inside",2,1478,88.8
"CA0410005","inside",3,1478,70.6
"CA0410005","inside",4,1478,59.8
"CA0410005","inside",5,1478,48.9
"CA0410005","inside",6,1478,39.5
"CA0410005","inside",7,1478,32.2
"CA0410005","inside",8,1478,25.5
"CA0410005","inside",9,1478,20.4
"CA0410005","inside",10,1478,16.8
"CA0410005","inside",11,1478,13.9
"CA0410005","inside",12,1478,11.3
"CA0410005","inside",13,1478,9.5
"CA0410005","inside",14,1478,7.9
"CA0410005","inside",15,1478,6.3
"CA0410005","inside",16,1478,5.7
"CA0410005","inside",17,1478,5.2
"CA0410005","inside",18,1478,5
"CA0410005","inside",19,1478,4.7
"CA0410005","inside",20,1478,4.6
"CA0410007","inside",0,1220,100
"CA0410007","inside",1,1220,88.7
"CA0410007","inside",2,1220,58.7
"CA0410007","inside",3,1220,43.2
"CA0410007","inside",4,1220,34.3
"CA0410007","inside",5,1220,26.8
"CA0410007","inside",6,1220,21.8
"CA0410007","inside",7,1220,18.2
"CA0410007","inside",8,1220,15.8
"CA0410007","inside",9,1220,13.5
"CA0410007","inside",10,1220,11.5
"CA0410007","inside",11,1220,10
"CA0410007","inside",12,1220,8.4
"CA0410007","inside",13,1220,7.4
"CA0410007","inside",14,1220,6.9
"CA0410007","inside",15,1220,6.3
"CA0410007","inside",16,1220,5.9
"CA0410007","inside",17,1220,5.6
"CA0410007","inside",18,1220,5.2
"CA0410007","inside",19,1220,4.9
"CA0410007","inside",20,1220,4.7
"CA0410009","inside",0,1693,100
"CA0410009","inside",1,1693,95.5
"CA0410009","inside",2,1693,80.9
"CA0410009","inside",3,1693,53.9
"CA0410009","inside",4,1693,41.6
"CA0410009","inside",5,1693,32.6
"CA0410009","inside",6,1693,24.7
"CA0410009","inside",7,1693,20.2
"CA0410009","inside",8,1693,18
"CA0410009","inside",9,1693,16.9
"CA0410009","inside",10,1693,16.9
"CA0410009","inside",11,1693,16.9
"CA0410009","inside",12,1693,14.6
"CA0410009","inside",13,1693,11.2
"CA0410009","inside",14,1693,11.2
"CA0410009","inside",15,1693,5.6
"CA0410009","inside",16,1693,4.5
"CA0410009","inside",17,1693,3.4
"CA0410009","inside",18,1693,3.4
"CA0410009","inside",19,1693,3.4
"CA0410009","inside",20,1693,2.2
"CA0410011","inside",0,1535,100
"CA0410011","inside",1,1535,96.6
"CA0410011","inside",2,1535,62.3
"CA0410011","inside",3,1535,43.2
"CA0410011","inside",4,1535,31.5
"CA0410011","inside",5,1535,23.2
"CA0410011","inside",6,1535,18.8
"CA0410011","inside",7,1535,16.6
"CA0410011","inside",8,1535,13.6
"CA0410011","inside",9,1535,11.2
"CA0410011","inside",10,1535,8.4
"CA0410011","inside",11,1535,7
"CA0410011","inside",12,1535,5.5
"CA0410011","inside",13,1535,4.4
"CA0410011","inside",14,1535,3.9
"CA0410011","inside",15,1535,2.4
"CA0410011","inside",16,1535,1.8
"CA0410011","inside",17,1535,1.8
"CA0410011","inside",18,1535,1.7
"CA0410011","inside",19,1535,1.7
"CA0410011","inside",20,1535,1.7
"CA0510001","inside",0,1880,100
"CA0510001","inside",1,1880,92.6
"CA0510001","inside",2,1880,82.2
"CA0510001","inside",3,1880,64.6
"CA0510001","inside",4,1880,47.5
"CA0510001","inside",5,1880,32.9
"CA0510001","inside",6,1880,25.2
"CA0510001","inside",7,1880,20.5
"CA0510001","inside",8,1880,18.1
"CA0510001","inside",9,1880,16.3
"CA0510001","inside",10,1880,13.4
"CA0510001","inside",11,1880,10.6
"CA0510001","inside",12,1880,9.9
"CA0510001","inside",13,1880,8.2
"CA0510001","inside",14,1880,6.9
"CA0510001","inside",15,1880,5.4
"CA0510001","inside",16,1880,4.5
"CA0510001","inside",17,1880,4
"CA0510001","inside",18,1880,3.2
"CA0510001","inside",19,1880,3
"CA0510001","inside",20,1880,3
"CA0510002","inside",0,1944,100
"CA0510002","inside",1,1944,97.1
"CA0510002","inside",2,1944,83
"CA0510002","inside",3,1944,68.9
"CA0510002","inside",4,1944,58.9
"CA0510002","inside",5,1944,46.7
"CA0510002","inside",6,1944,37.4
"CA0510002","inside",7,1944,27.1
"CA0510002","inside",8,1944,19.3
"CA0510002","inside",9,1944,17.5
"CA0510002","inside",10,1944,16.8
"CA0510002","inside",11,1944,15.9
"CA0510002","inside",12,1944,15.1
"CA0510002","inside",13,1944,14.7
"CA0510002","inside",14,1944,14.5
"CA0510002","inside",15,1944,13.8
"CA0510002","inside",16,1944,13.7
"CA0510002","inside",17,1944,13.4
"CA0510002","inside",18,1944,13
"CA0510002","inside",19,1944,13
"CA0510002","inside",20,1944,12.3
"CA0510006","inside",0,2153,100
"CA0510006","inside",1,2153,97.3
"CA0510006","inside",2,2153,71.1
"CA0510006","inside",3,2153,52
"CA0510006","inside",4,2153,37.6
"CA0510006","inside",5,2153,28
"CA0510006","inside",6,2153,18.1
"CA0510006","inside",7,2153,14.4
"CA0510006","inside",8,2153,13
"CA0510006","inside",9,2153,11.5
"CA0510006","inside",10,2153,9.8
"CA0510006","inside",11,2153,8.7
"CA0510006","inside",12,2153,7.4
"CA0510006","inside",13,2153,5.3
"CA0510006","inside",14,2153,4.2
"CA0510006","inside",15,2153,3.3
"CA0510006","inside",16,2153,2.8
"CA0510006","inside",17,2153,2.2
"CA0510006","inside",18,2153,1.4
"CA0510006","inside",19,2153,1.1
"CA0510006","inside",20,2153,0.4
"CA0510016","inside",0,2154,100
"CA0510016","inside",1,2154,93.2
"CA0510016","inside",2,2154,82.2
"CA0510016","inside",3,2154,69.9
"CA0510016","inside",4,2154,50.7
"CA0510016","inside",5,2154,41.1
"CA0510016","inside",6,2154,32.9
"CA0510016","inside",7,2154,20.6
"CA0510016","inside",8,2154,12.3
"CA0510016","inside",9,2154,9.6
"CA0510016","inside",10,2154,6.8
"CA0510016","inside",11,2154,6.8
"CA0510016","inside",12,2154,5.5
"CA0510016","inside",13,2154,2.7
"CA0510016","inside",14,2154,2.7
"CA0510016","inside",15,2154,2.7
"CA0510016","inside",16,2154,2.7
"CA0510016","inside",17,2154,2.7
"CA0510016","inside",18,2154,2.7
"CA0510016","inside",19,2154,2.7
"CA0510016","inside",20,2154,2.7
"CA0610004","inside",0,1880,100
"CA0610004","inside",1,1880,97.8
"CA0610004","inside",2,1880,76.4
"CA0610004","inside",3,1880,58.9
"CA0610004","inside",4,1880,47.9
"CA0610004","inside",5,1880,35.4
"CA0610004","inside",6,1880,27.7
"CA0610004","inside",7,1880,23.7
"CA0610004","inside",8,1880,22
"CA0610004","inside",9,1880,19.2
"CA0610004","inside",10,1880,16.8
"CA0610004","inside",11,1880,15.6
"CA0610004","inside",12,1880,15.1
"CA0610004","inside",13,1880,12.7
"CA0610004","inside",14,1880,10.8
"CA0610004","inside",15,1880,9
"CA0610004","inside",16,1880,7.3
"CA0610004","inside",17,1880,6.3
"CA0610004","inside",18,1880,5.1
"CA0610004","inside",19,1880,4.6
"CA0610004","inside",20,1880,4.4
"CA0710001","inside",0,1342,100
"CA0710001","inside",1,1342,79
"CA0710001","inside",2,1342,44.7
"CA0710001","inside",3,1342,29
"CA0710001","inside",4,1342,21.7
"CA0710001","inside",5,1342,16.7
"CA0710001","inside",6,1342,13.3
"CA0710001","inside",7,1342,10.7
"CA0710001","inside",8,1342,9.2
"CA0710001","inside",9,1342,7.9
"CA0710001","inside",10,1342,6.8
"CA0710001","inside",11,1342,5.9
"CA0710001","inside",12,1342,5.2
"CA0710001","inside",13,1342,4.6
"CA0710001","inside",14,1342,4.3
"CA0710001","inside",15,1342,4
"CA0710001","inside",16,1342,3.8
"CA0710001","inside",17,1342,3.6
"CA0710001","inside",18,1342,3.4
"CA0710001","inside",19,1342,3.2
"CA0710001","inside",20,1342,3
"CA0710002","inside",0,2162,100
"CA0710002","inside",1,2162,96.6
"CA0710002","inside",2,2162,78.5
"CA0710002","inside",3,2162,57
"CA0710002","inside",4,2162,43.2
"CA0710002","inside",5,2162,33.1
"CA0710002","inside",6,2162,25.5
"CA0710002","inside",7,2162,20.9
"CA0710002","inside",8,2162,16.5
"CA0710002","inside",9,2162,13.1
"CA0710002","inside",10,2162,10.4
"CA0710002","inside",11,2162,8
"CA0710002","inside",12,2162,7.3
"CA0710002","inside",13,2162,6.8
"CA0710002","inside",14,2162,6.2
"CA0710002","inside",15,2162,5.8
"CA0710002","inside",16,2162,5.2
"CA0710002","inside",17,2162,4.9
"CA0710002","inside",18,2162,4.5
"CA0710002","inside",19,2162,4.2
"CA0710002","inside",20,2162,3.9
"CA0710003","inside",0,2023,100
"CA0710003","inside",1,2023,87.5
"CA0710003","inside",2,2023,55.7
"CA0710003","inside",3,2023,36.9
"CA0710003","inside",4,2023,26.9
"CA0710003","inside",5,2023,21.4
"CA0710003","inside",6,2023,17.3
"CA0710003","inside",7,2023,14.5
"CA0710003","inside",8,2023,12.3
"CA0710003","inside",9,2023,10.6
"CA0710003","inside",10,2023,9.2
"CA0710003","inside",11,2023,8.3
"CA0710003","inside",12,2023,7.6
"CA0710003","inside",13,2023,7
"CA0710003","inside",14,2023,6.4
"CA0710003","inside",15,2023,5.8
"CA0710003","inside",16,2023,5.3
"CA0710003","inside",17,2023,4.8
"CA0710003","inside",18,2023,4.4
"CA0710003","inside",19,2023,4.1
"CA0710003","inside",20,2023,3.7
"CA0710004","inside",0,1758,100
"CA0710004","inside",1,1758,76.8
"CA0710004","inside",2,1758,41
"CA0710004","inside",3,1758,27.5
"CA0710004","inside",4,1758,18.5
"CA0710004","inside",5,1758,14.7
"CA0710004","inside",6,1758,12.2
"CA0710004","inside",7,1758,9.9
"CA0710004","inside",8,1758,8.3
"CA0710004","inside",9,1758,7.1
"CA0710004","inside",10,1758,6
"CA0710004","inside",11,1758,5.2
"CA0710004","inside",12,1758,4.5
"CA0710004","inside",13,1758,4
"CA0710004","inside",14,1758,3.5
"CA0710004","inside",15,1758,3.2
"CA0710004","inside",16,1758,2.8
"CA0710004","inside",17,1758,2.6
"CA0710004","inside",18,1758,2.4
"CA0710004","inside",19,1758,2.2
"CA0710004","inside",20,1758,2.1
"CA0710006","inside",0,2271,100
"CA0710006","inside",1,2271,92.4
"CA0710006","inside",2,2271,56.2
"CA0710006","inside",3,2271,33.6
"CA0710006","inside",4,2271,24.1
"CA0710006","inside",5,2271,19.2
"CA0710006","inside",6,2271,16.9
"CA0710006","inside",7,2271,14.7
"CA0710006","inside",8,2271,12.6
"CA0710006","inside",9,2271,10.8
"CA0710006","inside",10,2271,9.5
"CA0710006","inside",11,2271,8.1
"CA0710006","inside",12,2271,7.1
"CA0710006","inside",13,2271,6.5
"CA0710006","inside",14,2271,6
"CA0710006","inside",15,2271,5.5
"CA0710006","inside",16,2271,5
"CA0710006","inside",17,2271,4.5
"CA0710006","inside",18,2271,4.1
"CA0710006","inside",19,2271,3.7
"CA0710006","inside",20,2271,3.3
"CA0710007","inside",0,1780,100
"CA0710007","inside",1,1780,81.2
"CA0710007","inside",2,1780,42.9
"CA0710007","inside",3,1780,27
"CA0710007","inside",4,1780,19.5
"CA0710007","inside",5,1780,16.5
"CA0710007","inside",6,1780,14.3
"CA0710007","inside",7,1780,12.4
"CA0710007","inside",8,1780,10.4
"CA0710007","inside",9,1780,8.6
"CA0710007","inside",10,1780,7.7
"CA0710007","inside",11,1780,6.9
"CA0710007","inside",12,1780,6.3
"CA0710007","inside",13,1780,5.5
"CA0710007","inside",14,1780,4.9
"CA0710007","inside",15,1780,4.5
"CA0710007","inside",16,1780,4
"CA0710007","inside",17,1780,3.7
"CA0710007","inside",18,1780,3.4
"CA0710007","inside",19,1780,3.1
"CA0710007","inside",20,1780,3
"CA0710009","inside",0,1728,100
"CA0710009","inside",1,1728,68.4
"CA0710009","inside",2,1728,29.2
"CA0710009","inside",3,1728,18
"CA0710009","inside",4,1728,12.9
"CA0710009","inside",5,1728,10.2
"CA0710009","inside",6,1728,7.4
"CA0710009","inside",7,1728,5.6
"CA0710009","inside",8,1728,4
"CA0710009","inside",9,1728,3.3
"CA0710009","inside",10,1728,2.9
"CA0710009","inside",11,1728,2.8
"CA0710009","inside",12,1728,2.6
"CA0710009","inside",13,1728,2.4
"CA0710009","inside",14,1728,2.3
"CA0710009","inside",15,1728,2.2
"CA0710009","inside",16,1728,2.1
"CA0710009","inside",17,1728,1.9
"CA0710009","inside",18,1728,1.7
"CA0710009","inside",19,1728,1.7
"CA0710009","inside",20,1728,1.6
"CA0810001","inside",0,1487,100
"CA0810001","inside",1,1487,96.8
"CA0810001","inside",2,1487,77.4
"CA0810001","inside",3,1487,59.5
"CA0810001","inside",4,1487,51
"CA0810001","inside",5,1487,39
"CA0810001","inside",6,1487,32.6
"CA0810001","inside",7,1487,27.9
"CA0810001","inside",8,1487,23.6
"CA0810001","inside",9,1487,19.9
"CA0810001","inside",10,1487,16.8
"CA0810001","inside",11,1487,14.4
"CA0810001","inside",12,1487,12.5
"CA0810001","inside",13,1487,10.8
"CA0810001","inside",14,1487,9.2
"CA0810001","inside",15,1487,7.9
"CA0810001","inside",16,1487,7.4
"CA0810001","inside",17,1487,7
"CA0810001","inside",18,1487,6.7
"CA0810001","inside",19,1487,6.2
"CA0810001","inside",20,1487,5.9
"CA0910002","inside",0,1400,100
"CA0910002","inside",1,1400,85.8
"CA0910002","inside",2,1400,58.8
"CA0910002","inside",3,1400,42.5
"CA0910002","inside",4,1400,33
"CA0910002","inside",5,1400,24.3
"CA0910002","inside",6,1400,19.4
"CA0910002","inside",7,1400,16
"CA0910002","inside",8,1400,13
"CA0910002","inside",9,1400,10.8
"CA0910002","inside",10,1400,8.9
"CA0910002","inside",11,1400,7.5
"CA0910002","inside",12,1400,6.2
"CA0910002","inside",13,1400,5.3
"CA0910002","inside",14,1400,4.4
"CA0910002","inside",15,1400,4.1
"CA0910002","inside",16,1400,3.9
"CA0910002","inside",17,1400,3.7
"CA0910002","inside",18,1400,3.4
"CA0910002","inside",19,1400,3.2
"CA0910002","inside",20,1400,3
"CA0910003","inside",0,3712,100
"CA0910003","inside",1,3712,100
"CA0910003","inside",2,3712,93.3
"CA0910003","inside",3,3712,81.8
"CA0910003","inside",4,3712,68.3
"CA0910003","inside",5,3712,60.4
"CA0910003","inside",6,3712,50.2
"CA0910003","inside",7,3712,42.2
"CA0910003","inside",8,3712,38.9
"CA0910003","inside",9,3712,35.3
"CA0910003","inside",10,3712,29.7
"CA0910003","inside",11,3712,24.8
"CA0910003","inside",12,3712,22.9
"CA0910003","inside",13,3712,21.6
"CA0910003","inside",14,3712,20.9
"CA0910003","inside",15,3712,20.3
"CA0910003","inside",16,3712,18.8
"CA0910003","inside",17,3712,18.2
"CA0910003","inside",18,3712,17.2
"CA0910003","inside",19,3712,16.7
"CA0910003","inside",20,3712,15.4
"CA0910013","inside",0,1657,100
"CA0910013","inside",1,1657,88.4
"CA0910013","inside",2,1657,54.4
"CA0910013","inside",3,1657,34
"CA0910013","inside",4,1657,25.8
"CA0910013","inside",5,1657,19.6
"CA0910013","inside",6,1657,16.3
"CA0910013","inside",7,1657,14.1
"CA0910013","inside",8,1657,12.3
"CA0910013","inside",9,1657,10.8
"CA0910013","inside",10,1657,10.2
"CA0910013","inside",11,1657,9.4
