"pwsid","category","percent_income","annual_cost","percent_pays_more"
"CA0310001","inside",16,1693,7.8
"CA0310001","inside",17,1693,7.5
"CA0310001","inside",18,1693,7.2
"CA0310001","inside",19,1693,6.3
"CA0310001","inside",20,1693,6
"CA0310002","inside",0,2469,100
"CA0310002","inside",1,2469,100
"CA0310002","inside",2,2469,81.9
"CA0310002","inside",3,2469,58.5
"CA0310002","inside",4,2469,42.9
"CA0310002","inside",5,2469,33.7
"CA0310002","inside",6,2469,30.1
"CA0310002","inside",7,2469,25.5
"CA0310002","inside",8,2469,22.7
"CA0310002","inside",9,2469,21.3
"CA0310002","inside",10,2469,18.1
"CA0310002","inside",11,2469,15.6
"CA0310002","inside",12,2469,14.5
"CA0310002","inside",13,2469,12.8
"CA0310002","inside",14,2469,10.6
"CA0310002","inside",15,2469,8.9
"CA0310002","inside",16,2469,7.8
"CA0310002","inside",17,2469,6.7
"CA0310002","inside",18,2469,6.7
"CA0310002","inside",19,2469,5.7
"CA0310002","inside",20,2469,5.7
"CA0310003","inside",0,2469,100
"CA0310003","inside",1,2469,99.8
"CA0310003","inside",2,2469,81.8
"CA0310003","inside",3,2469,69.6
"CA0310003","inside",4,2469,53
"CA0310003","inside",5,2469,43.2
"CA0310003","inside",6,2469,38.6
"CA0310003","inside",7,2469,34.4
"CA0310003","inside",8,2469,31.4
"CA0310003","inside",9,2469,26.7
"CA0310003","inside",10,2469,22.8
"CA0310003","inside",11,2469,19.4
"CA0310003","inside",12,2469,16.9
"CA0310003","inside",13,2469,15.4
"CA0310003","inside",14,2469,14.1
"CA0310003","inside",15,2469,12.9
"CA0310003","inside",16,2469,12.1
"CA0310003","inside",17,2469,10.9
"CA0310003","inside",18,2469,9.5
"CA0310003","inside",19,2469,8.5
"CA0310003","inside",20,2469,8.3
"CA0310005","inside",0,1911,100
"CA0310005","inside",1,1911,95.1
"CA0310005","inside",2,1911,59.1
"CA0310005","inside",3,1911,43.8
"CA0310005","inside",4,1911,34.9
"CA0310005","inside",5,1911,28.3
"CA0310005","inside",6,1911,20
"CA0310005","inside",7,1911,15.8
"CA0310005","inside",8,1911,14.7
"CA0310005","inside",9,1911,13.3
"CA0310005","inside",10,1911,11.8
"CA0310005","inside",11,1911,8.4
"CA0310005","inside",12,1911,6.7
"CA0310005","inside",13,1911,5.2
"CA0310005","inside",14,1911,4.6
"CA0310005","inside",15,1911,3.7
"CA0310005","inside",16,1911,2.9
"CA0310005","inside",17,1911,2.5
"CA0310005","inside",18,1911,1.9
"CA0310005","inside",19,1911,1.7
"CA0310005","inside",20,1911,1.5
"CA0310012","inside",0,2469,100
"CA0310012","inside",1,2469,99.7
"CA0310012","inside",2,2469,84.1
"CA0310012","inside",3,2469,60.6
"CA0310012","inside",4,2469,46.6
"CA0310012","inside",5,2469,40.4
"CA0310012","inside",6,2469,33.4
"CA0310012","inside",7,2469,30.7
"CA0310012","inside",8,2469,25.1
"CA0310012","inside",9,2469,19.9
"CA0310012","inside",10,2469,16.4
"CA0310012","inside",11,2469,14.2
"CA0310012","inside",12,2469,12.8
"CA0310012","inside",13,2469,10.7
"CA0310012","inside",14,2469,8.6
"CA0310012","inside",15,2469,7.8
"CA0310012","inside",16,2469,7.2
"CA0310012","inside",17,2469,6.6
"CA0310012","inside",18,2469,6.3
"CA0310012","inside",19,2469,6
"CA0310012","inside",20,2469,5.7
"CA0410001","inside",0,1553,100
"CA0410001","inside",1,1553,90.6
"CA0410001","inside",2,1553,71.9
"CA0410001","inside",3,1553,42.7
"CA0410001","inside",4,1553,30.2
"CA0410001","inside",5,1553,22.9
"CA0410001","inside",6,1553,15.6
"CA0410001","inside",7,1553,13.5
"CA0410001","inside",8,1553,8.3
"CA0410001","inside",9,1553,6.2
"CA0410001","inside",10,1553,4.2
"CA0410001","inside",11,1553,2.1
"CA0410001","inside",12,1553,1
"CA0410001","inside",13,1553,1
"CA0410001","inside",14,1553,0
"CA0410001","inside",15,1553,0
"CA0410001","inside",16,1553,0
"CA0410001","inside",17,1553,0
"CA0410001","inside",18,1553,0
"CA0410001","inside",19,1553,0
"CA0410001","inside",20,1553,0
"CA0410002","inside",0,865,100
"CA0410002","inside",1,865,71.3
"CA0410002","inside",2,865,44.5
"CA0410002","inside",3,865,31.4
"CA0410002","inside",4,865,24.3
"CA0410002","inside",5,865,19.5
"CA0410002","inside",6,865,15.8
"CA0410002","inside",7,865,12.8
"CA0410002","inside",8,865,10.6
"CA0410002","inside",9,865,9.1
"CA0410002","inside",10,865,8.2
"CA0410002","inside",11,865,7.5
"CA0410002","inside",12,865,6.8
"CA0410002","inside",13,865,6.3
"CA0410002","inside",14,865,5.8
"CA0410002","inside",15,865,5.4
"CA0410002","inside",16,865,5.1
"CA0410002","inside",17,865,4.8
"CA0410002","inside",18,865,4.6
"CA0410002","inside",19,865,4.3
"CA0410002","inside",20,865,4.1
"CA0410005","inside",0,1715,100
"CA0410005","inside",1,1715,98.9
"CA0410005","inside",2,1715,91.4
"CA0410005","inside",3,1715,78.7
"CA0410005","inside",4,1715,63.5
"CA0410005","inside",5,1715,56.9
"CA0410005","inside",6,1715,46.9
"CA0410005","inside",7,1715,39.3
"CA0410005","inside",8,1715,32.8
"CA0410005","inside",9,1715,27.2
"CA0410005","inside",10,1715,22.4
"CA0410005","inside",11,1715,18.5
"CA0410005","inside",12,1715,15.8
"CA0410005","inside",13,1715,13.3
"CA0410005","inside",14,1715,11.2
"CA0410005","inside",15,1715,9.6
"CA0410005","inside",16,1715,8.2
"CA0410005","inside",17,1715,6.6
"CA0410005","inside",18,1715,5.9
"CA0410005","inside",19,1715,5.5
"CA0410005","inside",20,1715,5.1
"CA0410007","inside",0,1298,100
"CA0410007","inside",1,1298,90.6
"CA0410007","inside",2,1298,61.7
"CA0410007","inside",3,1298,45
"CA0410007","inside",4,1298,36
"CA0410007","inside",5,1298,28.8
"CA0410007","inside",6,1298,23.5
"CA0410007","inside",7,1298,19.6
"CA0410007","inside",8,1298,16.8
"CA0410007","inside",9,1298,14.8
"CA0410007","inside",10,1298,12.8
"CA0410007","inside",11,1298,10.9
"CA0410007","inside",12,1298,9.6
"CA0410007","inside",13,1298,8.1
"CA0410007","inside",14,1298,7.3
"CA0410007","inside",15,1298,6.9
"CA0410007","inside",16,1298,6.3
"CA0410007","inside",17,1298,5.9
"CA0410007","inside",18,1298,5.6
"CA0410007","inside",19,1298,5.2
"CA0410007","inside",20,1298,5
"CA0410009","inside",0,1885,100
"CA0410009","inside",1,1885,98.9
"CA0410009","inside",2,1885,87.6
"CA0410009","inside",3,1885,60.7
"CA0410009","inside",4,1885,42.7
"CA0410009","inside",5,1885,38.2
"CA0410009","inside",6,1885,28.1
"CA0410009","inside",7,1885,23.6
"CA0410009","inside",8,1885,20.2
"CA0410009","inside",9,1885,18
"CA0410009","inside",10,1885,16.9
"CA0410009","inside",11,1885,16.9
"CA0410009","inside",12,1885,16.9
"CA0410009","inside",13,1885,15.7
"CA0410009","inside",14,1885,12.4
"CA0410009","inside",15,1885,11.2
"CA0410009","inside",16,1885,11.2
"CA0410009","inside",17,1885,5.6
"CA0410009","inside",18,1885,4.5
"CA0410009","inside",19,1885,3.4
"CA0410009","inside",20,1885,3.4
"CA0410011","inside",0,1706,100
"CA0410011","inside",1,1706,97.7
"CA0410011","inside",2,1706,70.2
"CA0410011","inside",3,1706,47.7
"CA0410011","inside",4,1706,36.1
"CA0410011","inside",5,1706,26.1
"CA0410011","inside",6,1706,21.3
"CA0410011","inside",7,1706,18
"CA0410011","inside",8,1706,16.2
"CA0410011","inside",9,1706,13.5
"CA0410011","inside",10,1706,11.2
"CA0410011","inside",11,1706,8.8
"CA0410011","inside",12,1706,7.3
"CA0410011","inside",13,1706,6
"CA0410011","inside",14,1706,5
"CA0410011","inside",15,1706,4.1
"CA0410011","inside",16,1706,3.5
"CA0410011","inside",17,1706,1.9
"CA0410011","inside",18,1706,1.8
"CA0410011","inside",19,1706,1.8
"CA0410011","inside",20,1706,1.7
"CA0510001","inside",0,1962,100
"CA0510001","inside",1,1962,93.3
"CA0510001","inside",2,1962,83.4
"CA0510001","inside",3,1962,66.6
"CA0510001","inside",4,1962,53
"CA0510001","inside",5,1962,34.6
"CA0510001","inside",6,1962,27.7
"CA0510001","inside",7,1962,21.5
"CA0510001","inside",8,1962,19.3
"CA0510001","inside",9,1962,16.6
"CA0510001","inside",10,1962,14.6
"CA0510001","inside",11,1962,11.9
"CA0510001","inside",12,1962,10.6
"CA0510001","inside",13,1962,8.9
"CA0510001","inside",14,1962,7.7
"CA0510001","inside",15,1962,6.4
"CA0510001","inside",16,1962,5
"CA0510001","inside",17,1962,4.2
"CA0510001","inside",18,1962,4
"CA0510001","inside",19,1962,3.2
"CA0510001","inside",20,1962,3
"CA0510002","inside",0,2104,100
"CA0510002","inside",1,2104,98.4
"CA0510002","inside",2,2104,85.1
"CA0510002","inside",3,2104,70.8
"CA0510002","inside",4,2104,62.2
"CA0510002","inside",5,2104,51.3
"CA0510002","inside",6,2104,42.3
"CA0510002","inside",7,2104,33.1
"CA0510002","inside",8,2104,22.8
"CA0510002","inside",9,2104,18.6
"CA0510002","inside",10,2104,17.3
"CA0510002","inside",11,2104,16.7
"CA0510002","inside",12,2104,15.9
"CA0510002","inside",13,2104,15.1
"CA0510002","inside",14,2104,14.8
"CA0510002","inside",15,2104,14.5
"CA0510002","inside",16,2104,14.2
"CA0510002","inside",17,2104,13.8
"CA0510002","inside",18,2104,13.4
"CA0510002","inside",19,2104,13.2
"CA0510002","inside",20,2104,13
"CA0510006","inside",0,2211,100
"CA0510006","inside",1,2211,98
"CA0510006","inside",2,2211,72.2
"CA0510006","inside",3,2211,53.5
"CA0510006","inside",4,2211,38.8
"CA0510006","inside",5,2211,29.7
"CA0510006","inside",6,2211,19.3
"CA0510006","inside",7,2211,14.8
"CA0510006","inside",8,2211,13.2
"CA0510006","inside",9,2211,11.8
"CA0510006","inside",10,2211,10.1
"CA0510006","inside",11,2211,9.1
"CA0510006","inside",12,2211,7.9
"CA0510006","inside",13,2211,6.1
"CA0510006","inside",14,2211,4.3
"CA0510006","inside",15,2211,3.6
"CA0510006","inside",16,2211,3.2
"CA0510006","inside",17,2211,2.4
"CA0510006","inside",18,2211,1.7
"CA0510006","inside",19,2211,1.4
"CA0510006","inside",20,2211,0.8
"CA0510016","inside",0,2212,100
"CA0510016","inside",1,2212,93.2
"CA0510016","inside",2,2212,83.6
"CA0510016","inside",3,2212,71.2
"CA0510016","inside",4,2212,54.8
"CA0510016","inside",5,2212,42.5
"CA0510016","inside",6,2212,32.9
"CA0510016","inside",7,2212,20.6
"CA0510016","inside",8,2212,13.7
"CA0510016","inside",9,2212,9.6
"CA0510016","inside",10,2212,6.8
"CA0510016","inside",11,2212,6.8
"CA0510016","inside",12,2212,6.8
"CA0510016","inside",13,2212,4.1
"CA0510016","inside",14,2212,2.7
"CA0510016","inside",15,2212,2.7
"CA0510016","inside",16,2212,2.7
"CA0510016","inside",17,2212,2.7
"CA0510016","inside",18,2212,2.7
"CA0510016","inside",19,2212,2.7
"CA0510016","inside",20,2212,2.7
"CA0610004","inside",0,2099,100
"CA0610004","inside",1,2099,98.9
"CA0610004","inside",2,2099,82.2
"CA0610004","inside",3,2099,63.5
"CA0610004","inside",4,2099,51.9
"CA0610004","inside",5,2099,41.6
"CA0610004","inside",6,2099,34.4
"CA0610004","inside",7,2099,25
"CA0610004","inside",8,2099,23.6
"CA0610004","inside",9,2099,21.7
"CA0610004","inside",10,2099,19.2
"CA0610004","inside",11,2099,16.9
"CA0610004","inside",12,2099,15.9
"CA0610004","inside",13,2099,15.5
"CA0610004","inside",14,2099,14.4
"CA0610004","inside",15,2099,12.1
"CA0610004","inside",16,2099,9.9
"CA0610004","inside",17,2099,8.7
"CA0610004","inside",18,2099,7.1
"CA0610004","inside",19,2099,6.2
"CA0610004","inside",20,2099,5.4
"CA0710001","inside",0,1650,100
"CA0710001","inside",1,1650,86.6
"CA0710001","inside",2,1650,54.3
"CA0710001","inside",3,1650,36.4
"CA0710001","inside",4,1650,27.2
"CA0710001","inside",5,1650,21.4
"CA0710001","inside",6,1650,17.2
"CA0710001","inside",7,1650,14.2
"CA0710001","inside",8,1650,11.8
"CA0710001","inside",9,1650,10.2
"CA0710001","inside",10,1650,9
"CA0710001","inside",11,1650,8
"CA0710001","inside",12,1650,7.1
"CA0710001","inside",13,1650,6.3
"CA0710001","inside",14,1650,5.7
"CA0710001","inside",15,1650,5.1
"CA0710001","inside",16,1650,4.6
"CA0710001","inside",17,1650,4.3
"CA0710001","inside",18,1650,4.1
"CA0710001","inside",19,1650,3.9
"CA0710001","inside",20,1650,3.7
"CA0710002","inside",0,2544,100
"CA0710002","inside",1,2544,100
"CA0710002","inside",2,2544,84.4
"CA0710002","inside",3,2544,65.8
"CA0710002","inside",4,2544,50.6
"CA0710002","inside",5,2544,40.9
"CA0710002","inside",6,2544,32.2
"CA0710002","inside",7,2544,25.8
"CA0710002","inside",8,2544,21.6
"CA0710002","inside",9,2544,18
"CA0710002","inside",10,2544,14.7
"CA0710002","inside",11,2544,12.2
"CA0710002","inside",12,2544,9.9
"CA0710002","inside",13,2544,8
"CA0710002","inside",14,2544,7.3
"CA0710002","inside",15,2544,7
"CA0710002","inside",16,2544,6.5
"CA0710002","inside",17,2544,6.1
"CA0710002","inside",18,2544,5.4
"CA0710002","inside",19,2544,5.2
"CA0710002","inside",20,2544,4.9
"CA0710003","inside",0,2319,100
"CA0710003","inside",1,2319,95.3
"CA0710003","inside",2,2319,62.6
"CA0710003","inside",3,2319,42.7
"CA0710003","inside",4,2319,31.3
"CA0710003","inside",5,2319,24.6
"CA0710003","inside",6,2319,20.3
"CA0710003","inside",7,2319,17
"CA0710003","inside",8,2319,14.6
"CA0710003","inside",9,2319,12.6
"CA0710003","inside",10,2319,11
"CA0710003","inside",11,2319,9.8
"CA0710003","inside",12,2319,8.8
"CA0710003","inside",13,2319,8.1
"CA0710003","inside",14,2319,7.4
"CA0710003","inside",15,2319,7
"CA0710003","inside",16,2319,6.4
"CA0710003","inside",17,2319,5.9
"CA0710003","inside",18,2319,5.4
"CA0710003","inside",19,2319,5
"CA0710003","inside",20,2319,4.6
"CA0710004","inside",0,1975,100
"CA0710004","inside",1,1975,83.7
"CA0710004","inside",2,1975,46.5
"CA0710004","inside",3,1975,30.4
"CA0710004","inside",4,1975,23.4
"CA0710004","inside",5,1975,16.5
"CA0710004","inside",6,1975,13.7
"CA0710004","inside",7,1975,11.6
"CA0710004","inside",8,1975,9.7
"CA0710004","inside",9,1975,8.3
"CA0710004","inside",10,1975,7.2
"CA0710004","inside",11,1975,6.3
"CA0710004","inside",12,1975,5.3
"CA0710004","inside",13,1975,4.7
"CA0710004","inside",14,1975,4.2
"CA0710004","inside",15,1975,3.8
"CA0710004","inside",16,1975,3.5
"CA0710004","inside",17,1975,3.1
"CA0710004","inside",18,1975,2.8
"CA0710004","inside",19,1975,2.6
"CA0710004","inside",20,1975,2.4
"CA0710006","inside",0,2551,100
"CA0710006","inside",1,2551,100
"CA0710006","inside",2,2551,62.2
"CA0710006","inside",3,2551,39.7
"CA0710006","inside",4,2551,27.4
"CA0710006","inside",5,2551,21.6
"CA0710006","inside",6,2551,18.4
"CA0710006","inside",7,2551,16.4
"CA0710006","inside",8,2551,14.5
"CA0710006","inside",9,2551,12.6
"CA0710006","inside",10,2551,10.9
"CA0710006","inside",11,2551,9.8
"CA0710006","inside",12,2551,8.4
"CA0710006","inside",13,2551,7.4
"CA0710006","inside",14,2551,6.8
"CA0710006","inside",15,2551,6.3
"CA0710006","inside",16,2551,5.8
"CA0710006","inside",17,2551,5.5
"CA0710006","inside",18,2551,5
"CA0710006","inside",19,2551,4.6
"CA0710006","inside",20,2551,4.1
"CA0710007","inside",0,1963,100
"CA0710007","inside",1,1963,86.4
"CA0710007","inside",2,1963,47.3
"CA0710007","inside",3,1963,30.8
"CA0710007","inside",4,1963,21.7
"CA0710007","inside",5,1963,17.3
"CA0710007","inside",6,1963,15.4
"CA0710007","inside",7,1963,13.5
"CA0710007","inside",8,1963,11.9
"CA0710007","inside",9,1963,10
"CA0710007","inside",10,1963,8.6
"CA0710007","inside",11,1963,7.7
"CA0710007","inside",12,1963,7
"CA0710007","inside",13,1963,6.5
"CA0710007","inside",14,1963,5.7
"CA0710007","inside",15,1963,5.2
"CA0710007","inside",16,1963,4.6
"CA0710007","inside",17,1963,4.2
"CA0710007","inside",18,1963,3.9
"CA0710007","inside",19,1963,3.6
"CA0710007","inside",20,1963,3.3
"CA0710009","inside",0,1840,100
"CA0710009","inside",1,1840,71.7
"CA0710009","inside",2,1840,32.2
"CA0710009","inside",3,1840,19.1
"CA0710009","inside",4,1840,14.1
"CA0710009","inside",5,1840,10.7
"CA0710009","inside",6,1840,8.5
"CA0710009","inside",7,1840,6.4
"CA0710009","inside",8,1840,4.8
"CA0710009","inside",9,1840,3.5
"CA0710009","inside",10,1840,3.1
"CA0710009","inside",11,1840,2.9
"CA0710009","inside",12,1840,2.7
"CA0710009","inside",13,1840,2.6
"CA0710009","inside",14,1840,2.4
"CA0710009","inside",15,1840,2.3
"CA0710009","inside",16,1840,2.2
"CA0710009","inside",17,1840,2.1
"CA0710009","inside",18,1840,1.9
"CA0710009","inside",19,1840,1.7
"CA0710009","inside",20,1840,1.7
"CA0810001","inside",0,1613,100
"CA0810001","inside",1,1613,97.2
"CA0810001","inside",2,1613,79.7
"CA0810001","inside",3,1613,63.1
"CA0810001","inside",4,1613,53
"CA0810001","inside",5,1613,43.9
"CA0810001","inside",6,1613,35.2
"CA0810001","inside",7,1613,30.3
"CA0810001","inside",8,1613,26.5
"CA0810001","inside",9,1613,22.2
"CA0810001","inside",10,1613,19.2
"CA0810001","inside",11,1613,16.3
"CA0810001","inside",12,1613,14.3
"CA0810001","inside",13,1613,12.6
"CA0810001","inside",14,1613,10.9
"CA0810001","inside",15,1613,9.5
"CA0810001","inside",16,1613,8.2
"CA0810001","inside",17,1613,7.5
"CA0810001","inside",18,1613,7.2
"CA0810001","inside",19,1613,6.9
"CA0810001","inside",20,1613,6.6
"CA0910002","inside",0,1516,100
"CA0910002","inside",1,1516,88.3
"CA0910002","inside",2,1516,62.2
"CA0910002","inside",3,1516,45.7
"CA0910002","inside",4,1516,35.4
"CA0910002","inside",5,1516,27.2
"CA0910002","inside",6,1516,21.4
"CA0910002","inside",7,1516,17.7
"CA0910002","inside",8,1516,14.9
"CA0910002","inside",9,1516,12.3
"CA0910002","inside",10,1516,10.3
"CA0910002","inside",11,1516,8.7
"CA0910002","inside",12,1516,7.4
"CA0910002","inside",13,1516,6.2
"CA0910002","inside",14,1516,5.4
"CA0910002","inside",15,1516,4.5
"CA0910002","inside",16,1516,4.2
"CA0910002","inside",17,1516,4
"CA0910002","inside",18,1516,3.8
"CA0910002","inside",19,1516,3.5
"CA0910002","inside",20,1516,3.3
"CA0910003","inside",0,4406,100
"CA0910003","inside",1,4406,100
"CA0910003","inside",2,4406,96.5
"CA0910003","inside",3,4406,89.6
"CA0910003","inside",4,4406,76.6
"CA0910003","inside",5,4406,65.9
"CA0910003","inside",6,4406,59.9
"CA0910003","inside",7,4406,51.3
"CA0910003","inside",8,4406,43.8
"CA0910003","inside",9,4406,39.5
"CA0910003","inside",10,4406,38
"CA0910003","inside",11,4406,34.4
"CA0910003","inside",12,4406,29.1
"CA0910003","inside",13,4406,24.9
"CA0910003","inside",14,4406,23.1
"CA0910003","inside",15,4406,21.9
"CA0910003","inside",16,4406,21.3
"CA0910003","inside",17,4406,20.6
"CA0910003","inside",18,4406,19.9
"CA0910003","inside",19,4406,18.8
"CA0910003","inside",20,4406,18.4
"CA0910013","inside",0,1799,100
"CA0910013","inside",1,1799,90.4
"CA0910013","inside",2,1799,58.9
"CA0910013","inside",3,1799,37.9
"CA0910013","inside",4,1799,28.5
"CA0910013","inside",5,1799,21.7
"CA0910013","inside",6,1799,17.6
"CA0910013","inside",7,1799,15.2
"CA0910013","inside",8,1799,13.4
"CA0910013","inside",9,1799,11.9
