"pwsid","category","percent_income","annual_cost","percent_pays_more"
"CA0110005","inside",8,2407,17.8
"CA0110005","inside",9,2407,15.7
"CA0110005","inside",10,2407,14.1
"CA0110005","inside",11,2407,12.8
"CA0110005","inside",12,2407,11.6
"CA0110005","inside",13,2407,10.7
"CA0110005","inside",14,2407,9.9
"CA0110005","inside",15,2407,9.3
"CA0110005","inside",16,2407,8.7
"CA0110005","inside",17,2407,8
"CA0110005","inside",18,2407,7.3
"CA0110005","inside",19,2407,6.8
"CA0110005","inside",20,2407,6.2
"CA0110006","inside",0,2525,100
"CA0110006","outside",0,1808,100
"CA0110006","inside",1,2525,100
"CA0110006","outside",1,1808,87.7
"CA0110006","inside",2,2525,71.4
"CA0110006","outside",2,1808,64.1
"CA0110006","inside",3,2525,49.6
"CA0110006","outside",3,1808,45.4
"CA0110006","inside",4,2525,35.7
"CA0110006","outside",4,1808,31
"CA0110006","inside",5,2525,26.8
"CA0110006","outside",5,1808,27
"CA0110006","inside",6,2525,21.9
"CA0110006","outside",6,1808,23.3
"CA0110006","inside",7,2525,18.2
"CA0110006","outside",7,1808,20.5
"CA0110006","inside",8,2525,15.9
"CA0110006","outside",8,1808,17.6
"CA0110006","inside",9,2525,14
"CA0110006","outside",9,1808,15.8
"CA0110006","inside",10,2525,12.4
"CA0110006","outside",10,1808,15.2
"CA0110006","inside",11,2525,11
"CA0110006","outside",11,1808,14.8
"CA0110006","inside",12,2525,9.9
"CA0110006","outside",12,1808,14.3
"CA0110006","inside",13,2525,8.9
"CA0110006","outside",13,1808,13
"CA0110006","inside",14,2525,8.1
"CA0110006","outside",14,1808,11.7
"CA0110006","inside",15,2525,7.4
"CA0110006","outside",15,1808,11.1
"CA0110006","inside",16,2525,6.8
"CA0110006","outside",16,1808,10.5
"CA0110006","inside",17,2525,6.2
"CA0110006","outside",17,1808,9.9
"CA0110006","inside",18,2525,5.8
"CA0110006","outside",18,1808,9.2
"CA0110006","inside",19,2525,5.3
"CA0110006","outside",19,1808,8.8
"CA0110006","inside",20,2525,4.9
"CA0110006","outside",20,1808,8.5
"CA0110008","inside",0,2257,100
"CA0110008","inside",1,2257,83.2
"CA0110008","inside",2,2257,36
"CA0110008","inside",3,2257,22
"CA0110008","inside",4,2257,16.2
"CA0110008","inside",5,2257,13.7
"CA0110008","inside",6,2257,11.6
"CA0110008","inside",7,2257,9.9
"CA0110008","inside",8,2257,8.8
"CA0110008","inside",9,2257,7.9
"CA0110008","inside",10,2257,6.9
"CA0110008","inside",11,2257,6
"CA0110008","inside",12,2257,5.4
"CA0110008","inside",13,2257,5
"CA0110008","inside",14,2257,4.6
"CA0110008","inside",15,2257,4.2
"CA0110008","inside",16,2257,3.8
"CA0110008","inside",17,2257,3.5
"CA0110008","inside",18,2257,3.2
"CA0110008","inside",19,2257,2.9
"CA0110008","inside",20,2257,2.7
"CA0110009","inside",0,1761,100
"CA0110009","inside",1,1761,57.6
"CA0110009","inside",2,1761,25
"CA0110009","inside",3,1761,15.8
"CA0110009","inside",4,1761,11.1
"CA0110009","inside",5,1761,8.3
"CA0110009","inside",6,1761,7.2
"CA0110009","inside",7,1761,6
"CA0110009","inside",8,1761,5.2
"CA0110009","inside",9,1761,4.6
"CA0110009","inside",10,1761,4.2
"CA0110009","inside",11,1761,3.9
"CA0110009","inside",12,1761,3.6
"CA0110009","inside",13,1761,3.3
"CA0110009","inside",14,1761,3.1
"CA0110009","inside",15,1761,2.8
"CA0110009","inside",16,1761,2.6
"CA0110009","inside",17,1761,2.4
"CA0110009","inside",18,1761,2.2
"CA0110009","inside",19,1761,2.1
"CA0110009","inside",20,1761,2
"CA0110011","inside",0,2135,100
"CA0110011","inside",1,2135,82.9
"CA0110011","inside",2,2135,43.4
"CA0110011","inside",3,2135,27.9
"CA0110011","inside",4,2135,19.8
"CA0110011","inside",5,2135,14.5
"CA0110011","inside",6,2135,11.5
"CA0110011","inside",7,2135,9.5
"CA0110011","inside",8,2135,8
"CA0110011","inside",9,2135,6.7
"CA0110011","inside",10,2135,5.8
"CA0110011","inside",11,2135,5
"CA0110011","inside",12,2135,4.4
"CA0110011","inside",13,2135,4
"CA0110011","inside",14,2135,3.6
"CA0110011","inside",15,2135,3.3
"CA0110011","inside",16,2135,3
"CA0110011","inside",17,2135,2.8
"CA0110011","inside",18,2135,2.6
"CA0110011","inside",19,2135,2.5
"CA0110011","inside",20,2135,2.3
"CA0310001","inside",0,1745,100
"CA0310001","inside",1,1745,96.4
"CA0310001","inside",2,1745,75.8
"CA0310001","inside",3,1745,54.6
"CA0310001","inside",4,1745,50.8
"CA0310001","inside",5,1745,35.2
"CA0310001","inside",6,1745,32.5
"CA0310001","inside",7,1745,30.1
"CA0310001","inside",8,1745,27.8
"CA0310001","inside",9,1745,24.5
"CA0310001","inside",10,1745,18.5
"CA0310001","inside",11,1745,11.3
"CA0310001","inside",12,1745,9.2
"CA0310001","inside",13,1745,9
"CA0310001","inside",14,1745,8.7
"CA0310001","inside",15,1745,8.4
"CA0310001","inside",16,1745,8.1
"CA0310001","inside",17,1745,7.5
"CA0310001","inside",18,1745,7.5
"CA0310001","inside",19,1745,6.6
"CA0310001","inside",20,1745,6.3
"CA0310002","inside",0,2508,100
"CA0310002","inside",1,2508,100
"CA0310002","inside",2,2508,82.6
"CA0310002","inside",3,2508,58.5
"CA0310002","inside",4,2508,44
"CA0310002","inside",5,2508,34
"CA0310002","inside",6,2508,30.1
"CA0310002","inside",7,2508,25.9
"CA0310002","inside",8,2508,22.7
"CA0310002","inside",9,2508,21.3
"CA0310002","inside",10,2508,18.1
"CA0310002","inside",11,2508,16.3
"CA0310002","inside",12,2508,14.9
"CA0310002","inside",13,2508,12.8
"CA0310002","inside",14,2508,11
"CA0310002","inside",15,2508,9.6
"CA0310002","inside",16,2508,7.8
"CA0310002","inside",17,2508,6.7
"CA0310002","inside",18,2508,6.7
"CA0310002","inside",19,2508,6.7
"CA0310002","inside",20,2508,5.7
"CA0310003","inside",0,2508,100
"CA0310003","inside",1,2508,100
"CA0310003","inside",2,2508,82
"CA0310003","inside",3,2508,70.4
"CA0310003","inside",4,2508,54
"CA0310003","inside",5,2508,43.6
"CA0310003","inside",6,2508,39
"CA0310003","inside",7,2508,34.8
"CA0310003","inside",8,2508,31.8
"CA0310003","inside",9,2508,27.6
"CA0310003","inside",10,2508,23.3
"CA0310003","inside",11,2508,19.7
"CA0310003","inside",12,2508,17.4
"CA0310003","inside",13,2508,15.5
"CA0310003","inside",14,2508,14.6
"CA0310003","inside",15,2508,13.3
"CA0310003","inside",16,2508,12.4
"CA0310003","inside",17,2508,11.1
"CA0310003","inside",18,2508,10
"CA0310003","inside",19,2508,8.7
"CA0310003","inside",20,2508,8.5
"CA0310005","inside",0,1992,100
"CA0310005","inside",1,1992,97.1
"CA0310005","inside",2,1992,60.4
"CA0310005","inside",3,1992,45.5
"CA0310005","inside",4,1992,35.5
"CA0310005","inside",5,1992,28.8
"CA0310005","inside",6,1992,22.4
"CA0310005","inside",7,1992,16.5
"CA0310005","inside",8,1992,15
"CA0310005","inside",9,1992,13.3
"CA0310005","inside",10,1992,12.5
"CA0310005","inside",11,1992,9.9
"CA0310005","inside",12,1992,7.2
"CA0310005","inside",13,1992,5.4
"CA0310005","inside",14,1992,4.7
"CA0310005","inside",15,1992,4.4
"CA0310005","inside",16,1992,3.5
"CA0310005","inside",17,1992,2.7
"CA0310005","inside",18,1992,2.2
"CA0310005","inside",19,1992,1.9
"CA0310005","inside",20,1992,1.5
"CA0310012","inside",0,2508,100
"CA0310012","inside",1,2508,100
"CA0310012","inside",2,2508,84.8
"CA0310012","inside",3,2508,61.6
"CA0310012","inside",4,2508,47.2
"CA0310012","inside",5,2508,40.8
"CA0310012","inside",6,2508,34.2
"CA0310012","inside",7,2508,30.9
"CA0310012","inside",8,2508,25.6
"CA0310012","inside",9,2508,20.6
"CA0310012","inside",10,2508,16.5
"CA0310012","inside",11,2508,14.5
"CA0310012","inside",12,2508,13.1
"CA0310012","inside",13,2508,10.8
"CA0310012","inside",14,2508,9.3
"CA0310012","inside",15,2508,7.9
"CA0310012","inside",16,2508,7.2
"CA0310012","inside",17,2508,6.6
"CA0310012","inside",18,2508,6.3
"CA0310012","inside",19,2508,6.2
"CA0310012","inside",20,2508,5.7
"CA0410001","inside",0,1553,100
"CA0410001","inside",1,1553,90.6
"CA0410001","inside",2,1553,71.9
"CA0410001","inside",3,1553,42.7
"CA0410001","inside",4,1553,30.2
"CA0410001","inside",5,1553,22.9
"CA0410001","inside",6,1553,15.6
"CA0410001","inside",7,1553,13.5
"CA0410001","inside",8,1553,8.3
"CA0410001","inside",9,1553,6.2
"CA0410001","inside",10,1553,4.2
"CA0410001","inside",11,1553,2.1
"CA0410001","inside",12,1553,1
"CA0410001","inside",13,1553,1
"CA0410001","inside",14,1553,0
"CA0410001","inside",15,1553,0
"CA0410001","inside",16,1553,0
"CA0410001","inside",17,1553,0
"CA0410001","inside",18,1553,0
"CA0410001","inside",19,1553,0
"CA0410001","inside",20,1553,0
"CA0410002","inside",0,895,100
"CA0410002","inside",1,895,72.6
"CA0410002","inside",2,895,45.9
"CA0410002","inside",3,895,32.3
"CA0410002","inside",4,895,25
"CA0410002","inside",5,895,20.2
"CA0410002","inside",6,895,16.6
"CA0410002","inside",7,895,13.4
"CA0410002","inside",8,895,11.2
"CA0410002","inside",9,895,9.5
"CA0410002","inside",10,895,8.5
"CA0410002","inside",11,895,7.7
"CA0410002","inside",12,895,7.1
"CA0410002","inside",13,895,6.5
"CA0410002","inside",14,895,6
"CA0410002","inside",15,895,5.7
"CA0410002","inside",16,895,5.3
"CA0410002","inside",17,895,5
"CA0410002","inside",18,895,4.7
"CA0410002","inside",19,895,4.5
"CA0410002","inside",20,895,4.2
"CA0410005","inside",0,1794,100
"CA0410005","inside",1,1794,99.2
"CA0410005","inside",2,1794,92
"CA0410005","inside",3,1794,80.7
"CA0410005","inside",4,1794,64.3
"CA0410005","inside",5,1794,59
"CA0410005","inside",6,1794,49.5
"CA0410005","inside",7,1794,41.2
"CA0410005","inside",8,1794,34.8
"CA0410005","inside",9,1794,30
"CA0410005","inside",10,1794,24.2
"CA0410005","inside",11,1794,20.3
"CA0410005","inside",12,1794,16.9
"CA0410005","inside",13,1794,14.8
"CA0410005","inside",14,1794,12.4
"CA0410005","inside",15,1794,10.7
"CA0410005","inside",16,1794,9.1
"CA0410005","inside",17,1794,7.8
"CA0410005","inside",18,1794,6.4
"CA0410005","inside",19,1794,5.8
"CA0410005","inside",20,1794,5.4
"CA0410007","inside",0,1324,100
"CA0410007","inside",1,1324,91
"CA0410007","inside",2,1324,62.5
"CA0410007","inside",3,1324,45.5
"CA0410007","inside",4,1324,36.6
"CA0410007","inside",5,1324,29.5
"CA0410007","inside",6,1324,24
"CA0410007","inside",7,1324,20.1
"CA0410007","inside",8,1324,17.2
"CA0410007","inside",9,1324,15.1
"CA0410007","inside",10,1324,13.1
"CA0410007","inside",11,1324,11.3
"CA0410007","inside",12,1324,10
"CA0410007","inside",13,1324,8.4
"CA0410007","inside",14,1324,7.5
"CA0410007","inside",15,1324,7
"CA0410007","inside",16,1324,6.5
"CA0410007","inside",17,1324,6
"CA0410007","inside",18,1324,5.8
"CA0410007","inside",19,1324,5.3
"CA0410007","inside",20,1324,5.1
"CA0410009","inside",0,1949,100
"CA0410009","inside",1,1949,98.9
"CA0410009","inside",2,1949,88.8
"CA0410009","inside",3,1949,61.8
"CA0410009","inside",4,1949,42.7
"CA0410009","inside",5,1949,39.3
"CA0410009","inside",6,1949,29.2
"CA0410009","inside",7,1949,24.7
"CA0410009","inside",8,1949,20.2
"CA0410009","inside",9,1949,19.1
"CA0410009","inside",10,1949,18
"CA0410009","inside",11,1949,16.9
"CA0410009","inside",12,1949,16.9
"CA0410009","inside",13,1949,16.9
"CA0410009","inside",14,1949,14.6
"CA0410009","inside",15,1949,11.2
"CA0410009","inside",16,1949,11.2
"CA0410009","inside",17,1949,6.7
"CA0410009","inside",18,1949,5.6
"CA0410009","inside",19,1949,4.5
"CA0410009","inside",20,1949,3.4
"CA0410011","inside",0,1763,100
"CA0410011","inside",1,1763,98
"CA0410011","inside",2,1763,72.5
"CA0410011","inside",3,1763,49.2
"CA0410011","inside",4,1763,37.2
"CA0410011","inside",5,1763,27.6
"CA0410011","inside",6,1763,22
"CA0410011","inside",7,1763,18.6
"CA0410011","inside",8,1763,16.6
"CA0410011","inside",9,1763,14.2
"CA0410011","inside",10,1763,12.4
"CA0410011","inside",11,1763,9.7
"CA0410011","inside",12,1763,7.7
"CA0410011","inside",13,1763,6.6
"CA0410011","inside",14,1763,5.4
"CA0410011","inside",15,1763,4.2
"CA0410011","inside",16,1763,3.9
"CA0410011","inside",17,1763,2.7
"CA0410011","inside",18,1763,1.9
"CA0410011","inside",19,1763,1.8
"CA0410011","inside",20,1763,1.8
"CA0510001","inside",0,1989,100
"CA0510001","inside",1,1989,93.3
"CA0510001","inside",2,1989,84.2
"CA0510001","inside",3,1989,66.6
"CA0510001","inside",4,1989,55
"CA0510001","inside",5,1989,34.6
"CA0510001","inside",6,1989,29
"CA0510001","inside",7,1989,21.8
"CA0510001","inside",8,1989,19.8
"CA0510001","inside",9,1989,16.8
"CA0510001","inside",10,1989,14.8
"CA0510001","inside",11,1989,12.9
"CA0510001","inside",12,1989,10.6
"CA0510001","inside",13,1989,9.2
"CA0510001","inside",14,1989,8.2
"CA0510001","inside",15,1989,6.9
"CA0510001","inside",16,1989,5.4
"CA0510001","inside",17,1989,4.2
"CA0510001","inside",18,1989,4
"CA0510001","inside",19,1989,3.2
"CA0510001","inside",20,1989,3
"CA0510002","inside",0,2158,100
"CA0510002","inside",1,2158,98.6
"CA0510002","inside",2,2158,85.2
"CA0510002","inside",3,2158,72
"CA0510002","inside",4,2158,63.2
"CA0510002","inside",5,2158,53.1
"CA0510002","inside",6,2158,43.5
"CA0510002","inside",7,2158,35
"CA0510002","inside",8,2158,25.1
"CA0510002","inside",9,2158,19
"CA0510002","inside",10,2158,17.5
"CA0510002","inside",11,2158,17
"CA0510002","inside",12,2158,16
"CA0510002","inside",13,2158,15.5
"CA0510002","inside",14,2158,14.9
"CA0510002","inside",15,2158,14.7
"CA0510002","inside",16,2158,14.2
"CA0510002","inside",17,2158,13.8
"CA0510002","inside",18,2158,13.6
"CA0510002","inside",19,2158,13.4
"CA0510002","inside",20,2158,13
"CA0510006","inside",0,2230,100
"CA0510006","inside",1,2230,98.1
"CA0510006","inside",2,2230,72.5
"CA0510006","inside",3,2230,53.8
"CA0510006","inside",4,2230,39.9
"CA0510006","inside",5,2230,30
"CA0510006","inside",6,2230,19.6
"CA0510006","inside",7,2230,15.1
"CA0510006","inside",8,2230,13.3
"CA0510006","inside",9,2230,11.8
"CA0510006","inside",10,2230,10.2
"CA0510006","inside",11,2230,9.1
"CA0510006","inside",12,2230,8.2
"CA0510006","inside",13,2230,6.4
"CA0510006","inside",14,2230,4.6
"CA0510006","inside",15,2230,3.7
"CA0510006","inside",16,2230,3.2
"CA0510006","inside",17,2230,2.7
"CA0510006","inside",18,2230,1.8
"CA0510006","inside",19,2230,1.4
"CA0510006","inside",20,2230,1
"CA0510016","inside",0,2231,100
"CA0510016","inside",1,2231,93.2
"CA0510016","inside",2,2231,83.6
"CA0510016","inside",3,2231,71.2
"CA0510016","inside",4,2231,54.8
"CA0510016","inside",5,2231,42.5
"CA0510016","inside",6,2231,34.2
"CA0510016","inside",7,2231,23.3
"CA0510016","inside",8,2231,15.1
"CA0510016","inside",9,2231,9.6
"CA0510016","inside",10,2231,6.8
"CA0510016","inside",11,2231,6.8
"CA0510016","inside",12,2231,6.8
"CA0510016","inside",13,2231,4.1
"CA0510016","inside",14,2231,2.7
"CA0510016","inside",15,2231,2.7
"CA0510016","inside",16,2231,2.7
"CA0510016","inside",17,2231,2.7
"CA0510016","inside",18,2231,2.7
"CA0510016","inside",19,2231,2.7
"CA0510016","inside",20,2231,2.7
"CA0610004","inside",0,2171,100
"CA0610004","inside",1,2171,99.3
"CA0610004","inside",2,2171,83.9
"CA0610004","inside",3,2171,64.4
"CA0610004","inside",4,2171,53.3
"CA0610004","inside",5,2171,44.1
"CA0610004","inside",6,2171,35.1
"CA0610004","inside",7,2171,27.6
"CA0610004","inside",8,2171,23.7
"CA0610004","inside",9,2171,22.5
"CA0610004","inside",10,2171,20
"CA0610004","inside",11,2171,17.5
"CA0610004","inside",12,2171,16.1
"CA0610004","inside",13,2171,15.6
"CA0610004","inside",14,2171,14.9
"CA0610004","inside",15,2171,12.7
"CA0610004","inside",16,2171,11.1
"CA0610004","inside",17,2171,9.4
"CA0610004","inside",18,2171,8.1
"CA0610004","inside",19,2171,7
"CA0610004","inside",20,2171,5.7
"CA0710001","inside",0,1753,100
"CA0710001","inside",1,1753,88.4
"CA0710001","inside",2,1753,57.1
"CA0710001","inside",3,1753,38.7
"CA0710001","inside",4,1753,28.6
"CA0710001","inside",5,1753,22.8
"CA0710001","inside",6,1753,18.5
"CA0710001","inside",7,1753,15.3
"CA0710001","inside",8,1753,12.9
"CA0710001","inside",9,1753,10.9
"CA0710001","inside",10,1753,9.7
"CA0710001","inside",11,1753,8.6
"CA0710001","inside",12,1753,7.8
"CA0710001","inside",13,1753,6.8
"CA0710001","inside",14,1753,6.2
"CA0710001","inside",15,1753,5.6
"CA0710001","inside",16,1753,5.1
"CA0710001","inside",17,1753,4.6
"CA0710001","inside",18,1753,4.3
"CA0710001","inside",19,1753,4.1
"CA0710001","inside",20,1753,3.9
"CA0710002","inside",0,2671,100
"CA0710002","inside",1,2671,100
"CA0710002","inside",2,2671,86.6
"CA0710002","inside",3,2671,68.7
"CA0710002","inside",4,2671,53.1
"CA0710002","inside",5,2671,42.9
"CA0710002","inside",6,2671,34.4
"CA0710002","inside",7,2671,27.9
"CA0710002","inside",8,2671,22.6
"CA0710002","inside",9,2671,20
"CA0710002","inside",10,2671,16.1
"CA0710002","inside",11,2671,13.4
"CA0710002","inside",12,2671,11.3
"CA0710002","inside",13,2671,8.9
"CA0710002","inside",14,2671,7.7
"CA0710002","inside",15,2671,7.2
"CA0710002","inside",16,2671,6.8
"CA0710002","inside",17,2671,6.4
"CA0710002","inside",18,2671,6
"CA0710002","inside",19,2671,5.4
"CA0710002","inside",20,2671,5.1
"CA0710003","inside",0,2418,100
"CA0710003","inside",1,2418,97.9
"CA0710003","inside",2,2418,65
"CA0710003","inside",3,2418,44.5
"CA0710003","inside",4,2418,32.7
"CA0710003","inside",5,2418,25.7
"CA0710003","inside",6,2418,21.3
"CA0710003","inside",7,2418,17.8
"CA0710003","inside",8,2418,15.3
"CA0710003","inside",9,2418,13.3
"CA0710003","inside",10,2418,11.7
"CA0710003","inside",11,2418,10.3
"CA0710003","inside",12,2418,9.2
"CA0710003","inside",13,2418,8.4
"CA0710003","inside",14,2418,7.8
"CA0710003","inside",15,2418,7.2
"CA0710003","inside",16,2418,6.8
"CA0710003","inside",17,2418,6.3
"CA0710003","inside",18,2418,5.8
"CA0710003","inside",19,2418,5.3
"CA0710003","inside",20,2418,4.9
"CA0710004","inside",0,2055,100
"CA0710004","inside",1,2055,86
"CA0710004","inside",2,2055,48.5
"CA0710004","inside",3,2055,31.5
"CA0710004","inside",4,2055,24.5
"CA0710004","inside",5,2055,17.2
"CA0710004","inside",6,2055,14.2
"CA0710004","inside",7,2055,12.2
"CA0710004","inside",8,2055,10.3
"CA0710004","inside",9,2055,8.8
"CA0710004","inside",10,2055,7.7
"CA0710004","inside",11,2055,6.7
"CA0710004","inside",12,2055,5.7
"CA0710004","inside",13,2055,5.1
"CA0710004","inside",14,2055,4.5
"CA0710004","inside",15,2055,4
"CA0710004","inside",16,2055,3.7
"CA0710004","inside",17,2055,3.4
"CA0710004","inside",18,2055,3
"CA0710004","inside",19,2055,2.8
"CA0710004","inside",20,2055,2.6
"CA0710006","inside",0,2645,100
"CA0710006","inside",1,2645,100
"CA0710006","inside",2,2645,64.3
"CA0710006","inside",3,2645,41.8
"CA0710006","inside",4,2645,28.6
"CA0710006","inside",5,2645,22.4
"CA0710006","inside",6,2645,18.8
"CA0710006","inside",7,2645,16.9
"CA0710006","inside",8,2645,15
"CA0710006","inside",9,2645,13.3
"CA0710006","inside",10,2645,11.4
"CA0710006","inside",11,2645,10.3
"CA0710006","inside",12,2645,9
"CA0710006","inside",13,2645,7.9
"CA0710006","inside",14,2645,7.1
"CA0710006","inside",15,2645,6.6
"CA0710006","inside",16,2645,6
"CA0710006","inside",17,2645,5.7
"CA0710006","inside",18,2645,5.3
"CA0710006","inside",19,2645,4.9
"CA0710006","inside",20,2645,4.5
"CA0710007","inside",0,2024,100
"CA0710007","inside",1,2024,88
"CA0710007","inside",2,2024,48.6
"CA0710007","inside",3,2024,32
"CA0710007","inside",4,2024,22.4
"CA0710007","inside",5,2024,17.8
"CA0710007","inside",6,2024,15.9
"CA0710007","inside",7,2024,13.9
"CA0710007","inside",8,2024,12.4
"CA0710007","inside",9,2024,10.5
"CA0710007","inside",10,2024,8.9
"CA0710007","inside",11,2024,8
"CA0710007","inside",12,2024,7.3
"CA0710007","inside",13,2024,6.7
"CA0710007","inside",14,2024,6
"CA0710007","inside",15,2024,5.4
"CA0710007","inside",16,2024,4.9
"CA0710007","inside",17,2024,4.5
"CA0710007","inside",18,2024,4.1
"CA0710007","inside",19,2024,3.8
"CA0710007","inside",20,2024,3.5
"CA0710009","inside",0,1878,100
"CA0710009","inside",1,1878,73.1
"CA0710009","inside",2,1878,33.1
"CA0710009","inside",3,1878,19.4
"CA0710009","inside",4,1878,14.4
"CA0710009","inside",5,1878,10.8
"CA0710009","inside",6,1878,8.8
"CA0710009","inside",7,1878,6.7
"CA0710009","inside",8,1878,5
"CA0710009","inside",9,1878,3.6
"CA0710009","inside",10,1878,3.2
"CA0710009","inside",11,1878,2.9
"CA0710009","inside",12,1878,2.8
"CA0710009","inside",13,1878,2.6
"CA0710009","inside",14,1878,2.4
"CA0710009","inside",15,1878,2.4
"CA0710009","inside",16,1878,2.3
"CA0710009","inside",17,1878,2.1
"CA0710009","inside",18,1878,2
"CA0710009","inside",19,1878,1.8
"CA0710009","inside",20,1878,1.7
"CA0810001","inside",0,1655,100
"CA0810001","inside",1,1655,97.3
"CA0810001","inside",2,1655,80.3
"CA0810001","inside",3,1655,64.1
"CA0810001","inside",4,1655,54
"CA0810001","inside",5,1655,45.7
"CA0810001","inside",6,1655,36.1
"CA0810001","inside",7,1655,31.2
"CA0810001","inside",8,1655,27.3
"CA0810001","inside",9,1655,23.1
"CA0810001","inside",10,1655,19.9
"CA0810001","inside",11,1655,17.1
"CA0810001","inside",12,1655,14.9
"CA0810001","inside",13,1655,13.2
"CA0810001","inside",14,1655,11.4
"CA0810001","inside",15,1655,10.2
"CA0810001","inside",16,1655,8.7
"CA0810001","inside",17,1655,7.8
"CA0810001","inside",18,1655,7.3
"CA0810001","inside",19,1655,7
"CA0810001","inside",20,1655,6.7
"CA0910002","inside",0,1554,100
"CA0910002","inside",1,1554,88.8
"CA0910002","inside",2,1554,63
"CA0910002","inside",3,1554,46.6
"CA0910002","inside",4,1554,36.2
"CA0910002","inside",5,1554,28.2
"CA0910002","inside",6,1554,22.1
"CA0910002","inside",7,1554,18.3
"CA0910002","inside",8,1554,15.4
"CA0910002","inside",9,1554,12.8
"CA0910002","inside",10,1554,10.8
"CA0910002","inside",11,1554,9.1
"CA0910002","inside",12,1554,7.7
"CA0910002","inside",13,1554,6.5
"CA0910002","inside",14,1554,5.7
"CA0910002","inside",15,1554,4.8
"CA0910002","inside",16,1554,4.3
"CA0910002","inside",17,1554,4
"CA0910002","inside",18,1554,3.8
"CA0910002","inside",19,1554,3.7
"CA0910002","inside",20,1554,3.4
"CA0910003","inside",0,4638,100
"CA0910003","inside",1,4638,100
"CA0910003","inside",2,4638,97.8
"CA0910003","inside",3,4638,90.8
"CA0910003","inside",4,4638,78.7
"CA0910003","inside",5,4638,68.3
"CA0910003","inside",6,4638,61.9
"CA0910003","inside",7,4638,53.3
"CA0910003","inside",8,4638,46.8
"CA0910003","inside",9,4638,41.1
"CA0910003","inside",10,4638,38.9
"CA0910003","inside",11,4638,36.4
"CA0910003","inside",12,4638,32.1
"CA0910003","inside",13,4638,27.2
"CA0910003","inside",14,4638,24.5
"CA0910003","inside",15,4638,22.9
"CA0910003","inside",16,4638,21.7
"CA0910003","inside",17,4638,21.3
"CA0910003","inside",18,4638,20.5
"CA0910003","inside",19,4638,19.8
"CA0910003","inside",20,4638,18.8
"CA0910013","inside",0,1846,100
"CA0910013","inside",1,1846,91.1
"CA0910013","inside",2,1846,60.5
"CA0910013","inside",3,1846,39.2
"CA0910013","inside",4,1846,28.8
"CA0910013","inside",5,1846,22.5
"CA0910013","inside",6,1846,18.1
"CA0910013","inside",7,1846,15.7
"CA0910013","inside",8,1846,13.8
"CA0910013","inside",9,1846,12.2
"CA0910013","inside",10,1846,10.9
"CA0910013","inside",11,1846,10.3
"CA0910013","inside",12,1846,9.6
