"pwsid","category","percent_income","annual_cost","percent_pays_more"
"CA0110003","inside",10,1981,5.2
"CA0110003","inside",11,1981,4.6
"CA0110003","inside",12,1981,3.9
"CA0110003","inside",13,1981,3.4
"CA0110003","inside",14,1981,3.2
"CA0110003","inside",15,1981,2.9
"CA0110003","inside",16,1981,2.7
"CA0110003","inside",17,1981,2.5
"CA0110003","inside",18,1981,2.3
"CA0110003","inside",19,1981,2.2
"CA0110003","inside",20,1981,2
"CA0110005","inside",0,1986,100
"CA0110005","inside",1,1986,81.6
"CA0110005","inside",2,1986,54.2
"CA0110005","inside",3,1986,38.4
"CA0110005","inside",4,1986,29.5
"CA0110005","inside",5,1986,23.7
"CA0110005","inside",6,1986,19.7
"CA0110005","inside",7,1986,16.7
"CA0110005","inside",8,1986,14.6
"CA0110005","inside",9,1986,12.9
"CA0110005","inside",10,1986,11.5
"CA0110005","inside",11,1986,10.4
"CA0110005","inside",12,1986,9.6
"CA0110005","inside",13,1986,8.8
"CA0110005","inside",14,1986,8
"CA0110005","inside",15,1986,7.2
"CA0110005","inside",16,1986,6.6
"CA0110005","inside",17,1986,6
"CA0110005","inside",18,1986,5.4
"CA0110005","inside",19,1986,5
"CA0110005","inside",20,1986,4.6
"CA0110006","inside",0,2120,100
"CA0110006","outside",0,1808,100
"CA0110006","inside",1,2120,92.8
"CA0110006","outside",1,1808,87.7
"CA0110006","inside",2,2120,62
"CA0110006","outside",2,1808,64.1
"CA0110006","inside",3,2120,41
"CA0110006","outside",3,1808,45.4
"CA0110006","inside",4,2120,28.6
"CA0110006","outside",4,1808,31
"CA0110006","inside",5,2120,22.1
"CA0110006","outside",5,1808,27
"CA0110006","inside",6,2120,17.8
"CA0110006","outside",6,1808,23.3
"CA0110006","inside",7,2120,15.3
"CA0110006","outside",7,1808,20.5
"CA0110006","inside",8,2120,13.1
"CA0110006","outside",8,1808,17.6
"CA0110006","inside",9,2120,11.3
"CA0110006","outside",9,1808,15.8
"CA0110006","inside",10,2120,10
"CA0110006","outside",10,1808,15.2
"CA0110006","inside",11,2120,8.9
"CA0110006","outside",11,1808,14.8
"CA0110006","inside",12,2120,7.9
"CA0110006","outside",12,1808,14.3
"CA0110006","inside",13,2120,7.1
"CA0110006","outside",13,1808,13
"CA0110006","inside",14,2120,6.4
"CA0110006","outside",14,1808,11.7
"CA0110006","inside",15,2120,5.8
"CA0110006","outside",15,1808,11.1
"CA0110006","inside",16,2120,5.3
"CA0110006","outside",16,1808,10.5
"CA0110006","inside",17,2120,4.8
"CA0110006","outside",17,1808,9.9
"CA0110006","inside",18,2120,4.3
"CA0110006","outside",18,1808,9.2
"CA0110006","inside",19,2120,3.9
"CA0110006","outside",19,1808,8.8
"CA0110006","inside",20,2120,3.5
"CA0110006","outside",20,1808,8.5
"CA0110008","inside",0,2064,100
"CA0110008","inside",1,2064,69.4
"CA0110008","inside",2,2064,32.5
"CA0110008","inside",3,2064,19.9
"CA0110008","inside",4,2064,15.1
"CA0110008","inside",5,2064,12.6
"CA0110008","inside",6,2064,10.5
"CA0110008","inside",7,2064,9.1
"CA0110008","inside",8,2064,8.1
"CA0110008","inside",9,2064,7
"CA0110008","inside",10,2064,6.1
"CA0110008","inside",11,2064,5.4
"CA0110008","inside",12,2064,4.9
"CA0110008","inside",13,2064,4.5
"CA0110008","inside",14,2064,4.1
"CA0110008","inside",15,2064,3.7
"CA0110008","inside",16,2064,3.3
"CA0110008","inside",17,2064,3
"CA0110008","inside",18,2064,2.8
"CA0110008","inside",19,2064,2.5
"CA0110008","inside",20,2064,2.3
"CA0110009","inside",0,1570,100
"CA0110009","inside",1,1570,52
"CA0110009","inside",2,1570,21.5
"CA0110009","inside",3,1570,13.9
"CA0110009","inside",4,1570,9.6
"CA0110009","inside",5,1570,7.6
"CA0110009","inside",6,1570,6.2
"CA0110009","inside",7,1570,5.2
"CA0110009","inside",8,1570,4.6
"CA0110009","inside",9,1570,4.2
"CA0110009","inside",10,1570,3.8
"CA0110009","inside",11,1570,3.5
"CA0110009","inside",12,1570,3.2
"CA0110009","inside",13,1570,2.9
"CA0110009","inside",14,1570,2.7
"CA0110009","inside",15,1570,2.4
"CA0110009","inside",16,1570,2.3
"CA0110009","inside",17,1570,2.1
"CA0110009","inside",18,1570,2
"CA0110009","inside",19,1570,1.9
"CA0110009","inside",20,1570,1.8
"CA0110011","inside",0,1954,100
"CA0110011","inside",1,1954,75.2
"CA0110011","inside",2,1954,39.5
"CA0110011","inside",3,1954,25.6
"CA0110011","inside",4,1954,17.2
"CA0110011","inside",5,1954,13.2
"CA0110011","inside",6,1954,10.2
"CA0110011","inside",7,1954,8.4
"CA0110011","inside",8,1954,7
"CA0110011","inside",9,1954,5.9
"CA0110011","inside",10,1954,5
"CA0110011","inside",11,1954,4.4
"CA0110011","inside",12,1954,3.9
"CA0110011","inside",13,1954,3.5
"CA0110011","inside",14,1954,3.2
"CA0110011","inside",15,1954,2.9
"CA0110011","inside",16,1954,2.7
"CA0110011","inside",17,1954,2.6
"CA0110011","inside",18,1954,2.4
"CA0110011","inside",19,1954,2.2
"CA0110011","inside",20,1954,2.1
"CA0310001","inside",0,1589,100
"CA0310001","inside",1,1589,94.3
"CA0310001","inside",2,1589,70.2
"CA0310001","inside",3,1589,53.1
"CA0310001","inside",4,1589,49.5
"CA0310001","inside",5,1589,33.4
"CA0310001","inside",6,1589,31.3
"CA0310001","inside",7,1589,28.7
"CA0310001","inside",8,1589,26
"CA0310001","inside",9,1589,19.4
"CA0310001","inside",10,1589,11.3
"CA0310001","inside",11,1589,9.2
"CA0310001","inside",12,1589,9
"CA0310001","inside",13,1589,8.7
"CA0310001","inside",14,1589,8.4
"CA0310001","inside",15,1589,7.8
"CA0310001","inside",16,1589,7.5
"CA0310001","inside",17,1589,7.2
"CA0310001","inside",18,1589,6.3
"CA0310001","inside",19,1589,6
"CA0310001","inside",20,1589,4.8
"CA0310002","inside",0,2390,100
"CA0310002","inside",1,2390,99.3
"CA0310002","inside",2,2390,79.1
"CA0310002","inside",3,2390,56.7
"CA0310002","inside",4,2390,42.2
"CA0310002","inside",5,2390,33.3
"CA0310002","inside",6,2390,27.7
"CA0310002","inside",7,2390,25.5
"CA0310002","inside",8,2390,22
"CA0310002","inside",9,2390,19.9
"CA0310002","inside",10,2390,17.4
"CA0310002","inside",11,2390,15.6
"CA0310002","inside",12,2390,14.5
"CA0310002","inside",13,2390,11.7
"CA0310002","inside",14,2390,10.3
"CA0310002","inside",15,2390,7.8
"CA0310002","inside",16,2390,7.1
"CA0310002","inside",17,2390,6.7
"CA0310002","inside",18,2390,6.7
"CA0310002","inside",19,2390,5.7
"CA0310002","inside",20,2390,5.7
"CA0310003","inside",0,2390,100
"CA0310003","inside",1,2390,98.9
"CA0310003","inside",2,2390,80.8
"CA0310003","inside",3,2390,68.5
"CA0310003","inside",4,2390,51.1
"CA0310003","inside",5,2390,42.2
"CA0310003","inside",6,2390,37.5
"CA0310003","inside",7,2390,33.5
"CA0310003","inside",8,2390,30.4
"CA0310003","inside",9,2390,25.4
"CA0310003","inside",10,2390,21.6
"CA0310003","inside",11,2390,18.3
"CA0310003","inside",12,2390,16.1
"CA0310003","inside",13,2390,15.1
"CA0310003","inside",14,2390,13.8
"CA0310003","inside",15,2390,12.6
"CA0310003","inside",16,2390,11.6
"CA0310003","inside",17,2390,10.2
"CA0310003","inside",18,2390,8.8
"CA0310003","inside",19,2390,8.5
"CA0310003","inside",20,2390,8.2
"CA0310005","inside",0,1747,100
"CA0310005","inside",1,1747,91.9
"CA0310005","inside",2,1747,56.1
"CA0310005","inside",3,1747,39.2
"CA0310005","inside",4,1747,33
"CA0310005","inside",5,1747,26.6
"CA0310005","inside",6,1747,16.8
"CA0310005","inside",7,1747,15
"CA0310005","inside",8,1747,13.3
"CA0310005","inside",9,1747,12.1
"CA0310005","inside",10,1747,8.4
"CA0310005","inside",11,1747,6.7
"CA0310005","inside",12,1747,5.2
"CA0310005","inside",13,1747,4.6
"CA0310005","inside",14,1747,3.5
"CA0310005","inside",15,1747,2.7
"CA0310005","inside",16,1747,2.2
"CA0310005","inside",17,1747,1.9
"CA0310005","inside",18,1747,1.5
"CA0310005","inside",19,1747,1.2
"CA0310005","inside",20,1747,1.2
"CA0310012","inside",0,2390,100
"CA0310012","inside",1,2390,99.2
"CA0310012","inside",2,2390,82.8
"CA0310012","inside",3,2390,58.5
"CA0310012","inside",4,2390,45.6
"CA0310012","inside",5,2390,39.5
"CA0310012","inside",6,2390,32.5
"CA0310012","inside",7,2390,29.4
"CA0310012","inside",8,2390,24.1
"CA0310012","inside",9,2390,18.7
"CA0310012","inside",10,2390,15.7
"CA0310012","inside",11,2390,13.5
"CA0310012","inside",12,2390,11.5
"CA0310012","inside",13,2390,10
"CA0310012","inside",14,2390,8.1
"CA0310012","inside",15,2390,7.2
"CA0310012","inside",16,2390,6.6
"CA0310012","inside",17,2390,6.3
"CA0310012","inside",18,2390,6.2
"CA0310012","inside",19,2390,5.7
"CA0310012","inside",20,2390,5.4
"CA0410001","inside",0,1553,100
"CA0410001","inside",1,1553,90.6
"CA0410001","inside",2,1553,71.9
"CA0410001","inside",3,1553,42.7
"CA0410001","inside",4,1553,30.2
"CA0410001","inside",5,1553,22.9
"CA0410001","inside",6,1553,15.6
"CA0410001","inside",7,1553,13.5
"CA0410001","inside",8,1553,8.3
"CA0410001","inside",9,1553,6.2
"CA0410001","inside",10,1553,4.2
"CA0410001","inside",11,1553,2.1
"CA0410001","inside",12,1553,1
"CA0410001","inside",13,1553,1
"CA0410001","inside",14,1553,0
"CA0410001","inside",15,1553,0
"CA0410001","inside",16,1553,0
"CA0410001","inside",17,1553,0
"CA0410001","inside",18,1553,0
"CA0410001","inside",19,1553,0
"CA0410001","inside",20,1553,0
"CA0410002","inside",0,805,100
"CA0410002","inside",1,805,68.8
"CA0410002","inside",2,805,42
"CA0410002","inside",3,805,29.4
"CA0410002","inside",4,805,22.7
"CA0410002","inside",5,805,18.1
"CA0410002","inside",6,805,14.4
"CA0410002","inside",7,805,11.6
"CA0410002","inside",8,805,9.6
"CA0410002","inside",9,805,8.5
"CA0410002","inside",10,805,7.6
"CA0410002","inside",11,805,7
"CA0410002","inside",12,805,6.3
"CA0410002","inside",13,805,5.8
"CA0410002","inside",14,805,5.4
"CA0410002","inside",15,805,5.1
"CA0410002","inside",16,805,4.8
"CA0410002","inside",17,805,4.5
"CA0410002","inside",18,805,4.2
"CA0410002","inside",19,805,4
"CA0410002","inside",20,805,3.8
"CA0410005","inside",0,1557,100
"CA0410005","inside",1,1557,98.3
"CA0410005","inside",2,1557,90
"CA0410005","inside",3,1557,73.5
"CA0410005","inside",4,1557,61.4
"CA0410005","inside",5,1557,51.3
"CA0410005","inside",6,1557,41.8
"CA0410005","inside",7,1557,34.4
"CA0410005","inside",8,1557,28.5
"CA0410005","inside",9,1557,22.8
"CA0410005","inside",10,1557,18.4
"CA0410005","inside",11,1557,15.5
"CA0410005","inside",12,1557,12.9
"CA0410005","inside",13,1557,10.7
"CA0410005","inside",14,1557,8.9
"CA0410005","inside",15,1557,7.4
"CA0410005","inside",16,1557,6.2
"CA0410005","inside",17,1557,5.6
"CA0410005","inside",18,1557,5.2
"CA0410005","inside",19,1557,5
"CA0410005","inside",20,1557,4.7
"CA0410007","inside",0,1246,100
"CA0410007","inside",1,1246,89.6
"CA0410007","inside",2,1246,59.7
"CA0410007","inside",3,1246,43.8
"CA0410007","inside",4,1246,35
"CA0410007","inside",5,1246,27.5
"CA0410007","inside",6,1246,22.4
"CA0410007","inside",7,1246,18.6
"CA0410007","inside",8,1246,16.1
"CA0410007","inside",9,1246,13.9
"CA0410007","inside",10,1246,12
"CA0410007","inside",11,1246,10.4
"CA0410007","inside",12,1246,8.8
"CA0410007","inside",13,1246,7.7
"CA0410007","inside",14,1246,7
"CA0410007","inside",15,1246,6.5
"CA0410007","inside",16,1246,6
"CA0410007","inside",17,1246,5.7
"CA0410007","inside",18,1246,5.3
"CA0410007","inside",19,1246,5
"CA0410007","inside",20,1246,4.8
"CA0410009","inside",0,1757,100
"CA0410009","inside",1,1757,95.5
"CA0410009","inside",2,1757,83.2
"CA0410009","inside",3,1757,58.4
"CA0410009","inside",4,1757,41.6
"CA0410009","inside",5,1757,34.8
"CA0410009","inside",6,1757,27
"CA0410009","inside",7,1757,21.4
"CA0410009","inside",8,1757,20.2
"CA0410009","inside",9,1757,18
"CA0410009","inside",10,1757,16.9
"CA0410009","inside",11,1757,16.9
"CA0410009","inside",12,1757,15.7
"CA0410009","inside",13,1757,12.4
"CA0410009","inside",14,1757,11.2
"CA0410009","inside",15,1757,9
"CA0410009","inside",16,1757,5.6
"CA0410009","inside",17,1757,4.5
"CA0410009","inside",18,1757,3.4
"CA0410009","inside",19,1757,3.4
"CA0410009","inside",20,1757,2.2
"CA0410011","inside",0,1592,100
"CA0410011","inside",1,1592,97.2
"CA0410011","inside",2,1592,65
"CA0410011","inside",3,1592,44.7
"CA0410011","inside",4,1592,34.6
"CA0410011","inside",5,1592,24.3
"CA0410011","inside",6,1592,19.8
"CA0410011","inside",7,1592,17.2
"CA0410011","inside",8,1592,14.7
"CA0410011","inside",9,1592,12.4
"CA0410011","inside",10,1592,9.6
"CA0410011","inside",11,1592,7.4
"CA0410011","inside",12,1592,6.1
"CA0410011","inside",13,1592,5
"CA0410011","inside",14,1592,4.1
"CA0410011","inside",15,1592,3.4
"CA0410011","inside",16,1592,1.9
"CA0410011","inside",17,1592,1.8
"CA0410011","inside",18,1592,1.8
"CA0410011","inside",19,1592,1.7
"CA0410011","inside",20,1592,1.7
"CA0510001","inside",0,1907,100
"CA0510001","inside",1,1907,92.6
"CA0510001","inside",2,1907,82.2
"CA0510001","inside",3,1907,64.8
"CA0510001","inside",4,1907,48.5
"CA0510001","inside",5,1907,33.4
"CA0510001","inside",6,1907,25.5
"CA0510001","inside",7,1907,20.8
"CA0510001","inside",8,1907,19.1
"CA0510001","inside",9,1907,16.3
"CA0510001","inside",10,1907,13.6
"CA0510001","inside",11,1907,11.1
"CA0510001","inside",12,1907,10.2
"CA0510001","inside",13,1907,8.2
"CA0510001","inside",14,1907,7.2
"CA0510001","inside",15,1907,5.7
"CA0510001","inside",16,1907,4.5
"CA0510001","inside",17,1907,4
"CA0510001","inside",18,1907,3.7
"CA0510001","inside",19,1907,3
"CA0510001","inside",20,1907,3
"CA0510002","inside",0,1998,100
"CA0510002","inside",1,1998,97.9
"CA0510002","inside",2,1998,84.1
"CA0510002","inside",3,1998,69.4
"CA0510002","inside",4,1998,60.1
"CA0510002","inside",5,1998,48.1
"CA0510002","inside",6,1998,38.8
"CA0510002","inside",7,1998,29.3
"CA0510002","inside",8,1998,20.1
"CA0510002","inside",9,1998,17.8
"CA0510002","inside",10,1998,17.1
"CA0510002","inside",11,1998,16.3
"CA0510002","inside",12,1998,15.5
"CA0510002","inside",13,1998,14.9
"CA0510002","inside",14,1998,14.7
"CA0510002","inside",15,1998,14.2
"CA0510002","inside",16,1998,13.8
"CA0510002","inside",17,1998,13.5
"CA0510002","inside",18,1998,13.3
"CA0510002","inside",19,1998,13
"CA0510002","inside",20,1998,12.7
"CA0510006","inside",0,2172,100
"CA0510006","inside",1,2172,97.7
"CA0510006","inside",2,2172,71.5
"CA0510006","inside",3,2172,52.7
"CA0510006","inside",4,2172,38.2
"CA0510006","inside",5,2172,28.4
"CA0510006","inside",6,2172,18.5
"CA0510006","inside",7,2172,14.5
"CA0510006","inside",8,2172,13
"CA0510006","inside",9,2172,11.5
"CA0510006","inside",10,2172,10
"CA0510006","inside",11,2172,8.8
"CA0510006","inside",12,2172,7.7
"CA0510006","inside",13,2172,5.6
"CA0510006","inside",14,2172,4.2
"CA0510006","inside",15,2172,3.4
"CA0510006","inside",16,2172,2.8
"CA0510006","inside",17,2172,2.3
"CA0510006","inside",18,2172,1.5
"CA0510006","inside",19,2172,1.2
"CA0510006","inside",20,2172,0.4
"CA0510016","inside",0,2173,100
"CA0510016","inside",1,2173,93.2
"CA0510016","inside",2,2173,82.2
"CA0510016","inside",3,2173,71.2
"CA0510016","inside",4,2173,53.4
"CA0510016","inside",5,2173,41.1
"CA0510016","inside",6,2173,32.9
"CA0510016","inside",7,2173,20.6
"CA0510016","inside",8,2173,12.3
"CA0510016","inside",9,2173,9.6
"CA0510016","inside",10,2173,6.8
"CA0510016","inside",11,2173,6.8
"CA0510016","inside",12,2173,6.8
"CA0510016","inside",13,2173,2.7
"CA0510016","inside",14,2173,2.7
"CA0510016","inside",15,2173,2.7
"CA0510016","inside",16,2173,2.7
"CA0510016","inside",17,2173,2.7
"CA0510016","inside",18,2173,2.7
"CA0510016","inside",19,2173,2.7
"CA0510016","inside",20,2173,2.7
"CA0610004","inside",0,1953,100
"CA0610004","inside",1,1953,98.5
"CA0610004","inside",2,1953,78.3
"CA0610004","inside",3,1953,60.2
"CA0610004","inside",4,1953,49
"CA0610004","inside",5,1953,36.3
"CA0610004","inside",6,1953,30
"CA0610004","inside",7,1953,24
"CA0610004","inside",8,1953,22.5
"CA0610004","inside",9,1953,19.9
"CA0610004","inside",10,1953,17.3
"CA0610004","inside",11,1953,15.9
"CA0610004","inside",12,1953,15.5
"CA0610004","inside",13,1953,14.4
"CA0610004","inside",14,1953,12.1
"CA0610004","inside",15,1953,9.7
"CA0610004","inside",16,1953,8.4
"CA0610004","inside",17,1953,7
"CA0610004","inside",18,1953,5.7
"CA0610004","inside",19,1953,4.7
"CA0610004","inside",20,1953,4.6
"CA0710001","inside",0,1444,100
"CA0710001","inside",1,1444,82.2
"CA0710001","inside",2,1444,48.2
"CA0710001","inside",3,1444,31.7
"CA0710001","inside",4,1444,23.6
"CA0710001","inside",5,1444,18.2
"CA0710001","inside",6,1444,14.6
"CA0710001","inside",7,1444,11.8
"CA0710001","inside",8,1444,10
"CA0710001","inside",9,1444,8.7
"CA0710001","inside",10,1444,7.7
"CA0710001","inside",11,1444,6.6
"CA0710001","inside",12,1444,5.8
"CA0710001","inside",13,1444,5.2
"CA0710001","inside",14,1444,4.6
"CA0710001","inside",15,1444,4.3
"CA0710001","inside",16,1444,4
"CA0710001","inside",17,1444,3.8
"CA0710001","inside",18,1444,3.6
"CA0710001","inside",19,1444,3.4
"CA0710001","inside",20,1444,3.3
"CA0710002","inside",0,2289,100
"CA0710002","inside",1,2289,97.8
"CA0710002","inside",2,2289,80.6
"CA0710002","inside",3,2289,60.3
"CA0710002","inside",4,2289,45.4
"CA0710002","inside",5,2289,35.6
"CA0710002","inside",6,2289,27.9
"CA0710002","inside",7,2289,22.1
"CA0710002","inside",8,2289,18.3
"CA0710002","inside",9,2289,14.6
"CA0710002","inside",10,2289,12
"CA0710002","inside",11,2289,9.3
"CA0710002","inside",12,2289,7.7
"CA0710002","inside",13,2289,7.1
"CA0710002","inside",14,2289,6.7
"CA0710002","inside",15,2289,6.2
"CA0710002","inside",16,2289,5.7
"CA0710002","inside",17,2289,5.2
"CA0710002","inside",18,2289,4.9
"CA0710002","inside",19,2289,4.5
"CA0710002","inside",20,2289,4.2
"CA0710003","inside",0,2122,100
"CA0710003","inside",1,2122,90.1
"CA0710003","inside",2,2122,58
"CA0710003","inside",3,2122,38.9
"CA0710003","inside",4,2122,28.4
"CA0710003","inside",5,2122,22.4
"CA0710003","inside",6,2122,18.3
"CA0710003","inside",7,2122,15.3
"CA0710003","inside",8,2122,13.1
"CA0710003","inside",9,2122,11.3
"CA0710003","inside",10,2122,9.9
"CA0710003","inside",11,2122,8.7
"CA0710003","inside",12,2122,8
"CA0710003","inside",13,2122,7.3
"CA0710003","inside",14,2122,6.8
"CA0710003","inside",15,2122,6.2
"CA0710003","inside",16,2122,5.7
"CA0710003","inside",17,2122,5.2
"CA0710003","inside",18,2122,4.8
"CA0710003","inside",19,2122,4.4
"CA0710003","inside",20,2122,4
"CA0710004","inside",0,1827,100
"CA0710004","inside",1,1827,79
"CA0710004","inside",2,1827,42.7
"CA0710004","inside",3,1827,28.4
"CA0710004","inside",4,1827,19.7
"CA0710004","inside",5,1827,15.2
"CA0710004","inside",6,1827,12.6
"CA0710004","inside",7,1827,10.4
"CA0710004","inside",8,1827,8.8
"CA0710004","inside",9,1827,7.5
"CA0710004","inside",10,1827,6.4
"CA0710004","inside",11,1827,5.4
"CA0710004","inside",12,1827,4.7
"CA0710004","inside",13,1827,4.2
"CA0710004","inside",14,1827,3.8
"CA0710004","inside",15,1827,3.4
"CA0710004","inside",16,1827,3
"CA0710004","inside",17,1827,2.7
"CA0710004","inside",18,1827,2.5
"CA0710004","inside",19,1827,2.4
"CA0710004","inside",20,1827,2.2
"CA0710006","inside",0,2364,100
"CA0710006","inside",1,2364,95.6
"CA0710006","inside",2,2364,58.2
"CA0710006","inside",3,2364,35.5
"CA0710006","inside",4,2364,25
"CA0710006","inside",5,2364,19.9
"CA0710006","inside",6,2364,17.4
"CA0710006","inside",7,2364,15.4
"CA0710006","inside",8,2364,13.4
"CA0710006","inside",9,2364,11.4
"CA0710006","inside",10,2364,10.1
"CA0710006","inside",11,2364,8.5
"CA0710006","inside",12,2364,7.5
"CA0710006","inside",13,2364,6.8
"CA0710006","inside",14,2364,6.3
"CA0710006","inside",15,2364,5.8
"CA0710006","inside",16,2364,5.3
"CA0710006","inside",17,2364,4.9
"CA0710006","inside",18,2364,4.4
"CA0710006","inside",19,2364,4
"CA0710006","inside",20,2364,3.6
"CA0710007","inside",0,1841,100
"CA0710007","inside",1,1841,82.9
"CA0710007","inside",2,1841,44.5
"CA0710007","inside",3,1841,28.2
"CA0710007","inside",4,1841,20.2
"CA0710007","inside",5,1841,16.8
"CA0710007","inside",6,1841,14.7
"CA0710007","inside",7,1841,12.7
"CA0710007","inside",8,1841,10.8
"CA0710007","inside",9,1841,9.1
"CA0710007","inside",10,1841,8
"CA0710007","inside",11,1841,7.2
"CA0710007","inside",12,1841,6.6
"CA0710007","inside",13,1841,5.8
"CA0710007","inside",14,1841,5.2
"CA0710007","inside",15,1841,4.6
"CA0710007","inside",16,1841,4.2
"CA0710007","inside",17,1841,3.9
"CA0710007","inside",18,1841,3.5
"CA0710007","inside",19,1841,3.3
"CA0710007","inside",20,1841,3.1
"CA0710009","inside",0,1765,100
"CA0710009","inside",1,1765,69.7
"CA0710009","inside",2,1765,30.3
"CA0710009","inside",3,1765,18.2
"CA0710009","inside",4,1765,13.3
"CA0710009","inside",5,1765,10.3
"CA0710009","inside",6,1765,7.9
"CA0710009","inside",7,1765,5.8
"CA0710009","inside",8,1765,4.2
"CA0710009","inside",9,1765,3.3
"CA0710009","inside",10,1765,3
"CA0710009","inside",11,1765,2.9
"CA0710009","inside",12,1765,2.6
"CA0710009","inside",13,1765,2.4
"CA0710009","inside",14,1765,2.4
"CA0710009","inside",15,1765,2.3
"CA0710009","inside",16,1765,2.1
"CA0710009","inside",17,1765,1.9
"CA0710009","inside",18,1765,1.7
"CA0710009","inside",19,1765,1.7
"CA0710009","inside",20,1765,1.7
"CA0810001","inside",0,1529,100
"CA0810001","inside",1,1529,97
"CA0810001","inside",2,1529,78.3
"CA0810001","inside",3,1529,60.5
"CA0810001","inside",4,1529,51.4
"CA0810001","inside",5,1529,40.5
"CA0810001","inside",6,1529,33.3
"CA0810001","inside",7,1529,28.7
"CA0810001","inside",8,1529,24.5
"CA0810001","inside",9,1529,20.6
"CA0810001","inside",10,1529,17.6
"CA0810001","inside",11,1529,15.1
"CA0810001","inside",12,1529,13.2
"CA0810001","inside",13,1529,11.4
"CA0810001","inside",14,1529,9.9
"CA0810001","inside",15,1529,8.5
"CA0810001","inside",16,1529,7.6
"CA0810001","inside",17,1529,7.2
"CA0810001","inside",18,1529,6.9
"CA0810001","inside",19,1529,6.5
"CA0810001","inside",20,1529,6
"CA0910002","inside",0,1439,100
"CA0910002","inside",1,1439,86.7
"CA0910002","inside",2,1439,59.9
"CA0910002","inside",3,1439,43.6
"CA0910002","inside",4,1439,33.7
"CA0910002","inside",5,1439,25.2
"CA0910002","inside",6,1439,20
"CA0910002","inside",7,1439,16.6
"CA0910002","inside",8,1439,13.8
"CA0910002","inside",9,1439,11.3
"CA0910002","inside",10,1439,9.3
"CA0910002","inside",11,1439,7.9
"CA0910002","inside",12,1439,6.6
"CA0910002","inside",13,1439,5.7
"CA0910002","inside",14,1439,4.7
"CA0910002","inside",15,1439,4.2
"CA0910002","inside",16,1439,4
"CA0910002","inside",17,1439,3.8
"CA0910002","inside",18,1439,3.5
"CA0910002","inside",19,1439,3.3
"CA0910002","inside",20,1439,3.1
"CA0910003","inside",0,3944,100
"CA0910003","inside",1,3944,100
"CA0910003","inside",2,3944,93.8
"CA0910003","inside",3,3944,84
"CA0910003","inside",4,3944,71.1
"CA0910003","inside",5,3944,62.3
"CA0910003","inside",6,3944,52.9
"CA0910003","inside",7,3944,45.2
"CA0910003","inside",8,3944,39.6
"CA0910003","inside",9,3944,37.6
"CA0910003","inside",10,3944,33.4
"CA0910003","inside",11,3944,27.5
"CA0910003","inside",12,3944,24.3
"CA0910003","inside",13,3944,22.5
"CA0910003","inside",14,3944,21.6
"CA0910003","inside",15,3944,20.7
"CA0910003","inside",16,3944,20.2
"CA0910003","inside",17,3944,18.8
"CA0910003","inside",18,3944,18.2
"CA0910003","inside",19,3944,17.3
"CA0910003","inside",20,3944,16.8
"CA0910013","inside",0,1704,100
"CA0910013","inside",1,1704,89
"CA0910013","inside",2,1704,56
"CA0910013","inside",3,1704,35.4
"CA0910013","inside",4,1704,26.9
"CA0910013","inside",5,1704,20.2
"CA0910013","inside",6,1704,16.6
"CA0910013","inside",7,1704,14.4
"CA0910013","inside",8,1704,12.6
"CA0910013","inside",9,1704,11.2
"CA0910013","inside",10,1704,10.3
"CA0910013","inside",11,1704,9.6
